measured_on,ac_current__319,ac_current__669,ac_power__315,ac_power__665,ac_voltage__318,ac_voltage__668,ambient_temp__320,ambient_temp__670,das_temp__325,dc_pos_current__317,dc_pos_current__667,dc_pos_voltage__316,dc_pos_voltage__666,dc_power__314,dc_power__664,inverter_temp__673,module_temp_1__321,module_temp_1__671,module_temp_2__672,poa_irradiance__663,system_id
2010-04-27 07:03:00,4.762,,209.265,,122.425,,5.74,,222.563,0.8349999999999999,,276.282,,230.768,,,14.416,,,,4
2010-04-27 07:04:00,4.767,,213.438,,122.393,,5.82,,225.603,0.8369999999999999,,280.94,,235.096,,,14.586,,,,4
2010-04-27 07:05:00,4.769,,218.883,,122.373,,5.824,,238.717,0.8639999999999999,,278.532,,240.606,,,14.696,,,,4
2010-04-27 07:06:00,4.781,,220.931,,122.377,,5.793,,248.877,0.888,,274.78,,244.112,,,14.992,,,,4
2010-04-27 07:07:00,4.786,,226.783,,122.439,,5.785,,240.467,0.902,,277.636,,250.432,,,15.1,,,,4
2010-04-27 07:08:00,4.791,,232.542,,122.446,,5.84,,237.264,0.921,,276.108,,254.226,,,15.17,,,,4
2010-04-27 07:09:00,4.801,,235.85,,122.419,,5.919,,214.87,0.924,,280.596,,259.154,,,15.227,,,,4
2010-04-27 07:10:00,4.804,,241.422,,122.307,,5.942,,231.464,0.944,,279.628,,263.838,,,15.348,,,,4
2010-04-27 07:11:00,4.811,,244.318,,122.421,,5.852,,245.027,0.955,,280.258,,267.7,,,15.65,,,,4
2010-04-27 07:12:00,4.818,,248.298,,122.412,,5.945,,255.937,0.956,,283.848,,271.218,,,15.806,,,,4
2010-04-27 07:13:00,4.827,,254.068,,122.371,,6.043,,235.625,0.99,,279.974,,277.07,,,16.147,,,,4
2010-04-27 07:14:00,4.822,,259.716,,122.335,,6.145,,230.878,1.023,,275.14,,281.558,,,16.152,,,,4
2010-04-27 07:15:00,4.836,,263.509,,122.341,,6.06,,233.807,1.034,,276.486,,285.974,,,16.502,,,,4
2010-04-27 07:16:00,4.846,,266.411,,122.27,,6.175,,221.303,1.056,,275.042,,290.338,,,16.898,,,,4
2010-04-27 07:17:00,4.85,,272.109,,122.449,,6.302,,222.688,1.072,,275.582,,295.488,,,17.092,,,,4
2010-04-27 07:18:00,4.866,,273.557,,122.42,,6.398,,214.933,1.098,,271.13,,297.782,,,17.457,,,,4
2010-04-27 07:19:00,4.877,,279.998,,122.474,,6.347,,218.827,1.102,,274.78,,302.91,,,17.573,,,,4
2010-04-27 07:20:00,4.878,,283.709,,122.407,,6.298,,206.211,1.12,,275.17,,308.03,,,17.715,,,,4
2010-04-27 07:21:00,4.887,,289.704,,122.465,,6.269,,220.706,1.126,,278.034,,313.002,,,17.863,,,,4
2010-04-27 07:22:00,4.889,,292.567,,122.431,,6.215,,222.803,1.131,,280.102,,316.748,,,18.116,,,,4
2010-04-27 07:23:00,4.909,,298.226,,122.371,,6.383,,228.923,1.171,,274.892,,321.868,,,18.408,,,,4
2010-04-27 07:24:00,4.912,,301.436,,122.451,,6.356,,227.207,1.162,,280.09,,325.464,,,18.223,,,,4
2010-04-27 07:25:00,4.937,,305.769,,122.37,,6.448,,230.468,1.191,,276.35,,329.212,,,18.352,,,,4
2010-04-27 07:26:00,4.94,,310.883,,122.409,,6.587,,246.148,1.206,,276.884,,334.028,,,18.398,,,,4
2010-04-27 07:27:00,4.947,,312.551,,122.433,,6.703,,250.825,1.202,,280.982,,337.84,,,18.515,,,,4
2010-04-27 07:28:00,4.959,,319.152,,122.444,,6.612,,252.378,1.236,,277.794,,343.234,,,18.768,,,,4
2010-04-27 07:29:00,4.963,,322.433,,122.43,,6.603,,235.068,1.257,,276.734,,347.768,,,18.749,,,,4
2010-04-27 07:30:00,4.966,,325.516,,122.377,,6.609,,236.533,1.28,,274.72,,351.604,,,19.093,,,,4
2010-04-27 07:31:00,4.981,,328.649,,122.403,,6.597,,254.498,1.282,,277.792,,356.228,,,19.418,,,,4
2010-04-27 07:32:00,4.985,,332.602,,122.34,,6.581,,258.873,1.285,,279.686,,359.454,,,19.73,,,,4
2010-04-27 07:33:00,5.001,,337.915,,122.355,,6.765,,243.464,1.308,,278.092,,363.726,,,20.252,,,,4
2010-04-27 07:34:00,5.002,,342.418,,122.322,,7.024,,248.847,1.351,,272.316,,367.764,,,20.648,,,,4
2010-04-27 07:35:00,5.011,,344.626,,122.268,,7.177,,265.894,1.366,,272.344,,372.002,,,20.587,,,,4
2010-04-27 07:36:00,5.019,,350.676,,122.341,,7.129,,266.878,1.384,,272.11,,376.618,,,20.215,,,,4
2010-04-27 07:37:00,5.039,,355.235,,122.415,,6.768,,257.023,1.406,,270.74,,380.758,,,20.023,,,,4
2010-04-27 07:38:00,5.056,,359.661,,122.388,,6.606,,261.241,1.415,,273.186,,386.564,,,20.12,,,,4
2010-04-27 07:39:00,5.066,,362.529,,122.309,,6.579,,266.948,1.447,,269.32,,389.644,,,20.59,,,,4
2010-04-27 07:40:00,5.066,,368.387,,122.231,,6.704,,264.159,1.439,,274.964,,395.56,,,21.017,,,,4
2010-04-27 07:41:00,5.085,,372.857,,122.3,,6.91,,249.879,1.452,,274.46,,398.366,,,21.217,,,,4
2010-04-27 07:42:00,5.094,,375.588,,122.504,,6.993,,253.294,1.48,,271.17,,401.38,,,21.215,,,,4
2010-04-27 07:43:00,5.1,,379.31,,122.529,,6.969,,247.376,1.5,,270.438,,405.764,,,21.407,,,,4
2010-04-27 07:44:00,5.098,,381.176,,122.527,,7.072,,230.542,1.527,,267.172,,408.006,,,21.569,,,,4
2010-04-27 07:45:00,5.124,,389.731,,122.591,,7.097,,221.138,1.531,,271.746,,415.998,,,21.647,,,,4
2010-04-27 07:46:00,5.144,,392.55,,122.515,,7.153,,233.934,1.535,,273.054,,419.246,,,21.812,,,,4
2010-04-27 07:47:00,5.145,,393.64,,122.573,,7.277,,244.607,1.558,,271.334,,422.762,,,22.164,,,,4
2010-04-27 07:48:00,5.144,,399.839,,122.638,,7.402,,240.421,1.588,,268.204,,425.918,,,22.54,,,,4
2010-04-27 07:49:00,5.165,,403.368,,122.65,,7.559,,240.235,1.605,,268.312,,430.534,,,22.829,,,,4
2010-04-27 07:50:00,5.179,,406.413,,122.681,,7.488,,225.615,1.61,,269.332,,433.6,,,22.998,,,,4
2010-04-27 07:51:00,5.193,,409.826,,122.986,,7.511,,247.136,1.632,,268.732,,438.448,,,23.517,,,,4
2010-04-27 07:52:00,5.198,,414.269,,122.954,,7.691,,252.593,1.663,,265.524,,441.488,,,23.79,,,,4
2010-04-27 07:53:00,5.225,,417.346,,122.92,,7.875,,252.628,1.661,,268.958,,446.716,,,24.233,,,,4
2010-04-27 07:54:00,5.243,,421.734,,122.937,,7.825,,243.693,1.648,,273.316,,450.526,,,24.375,,,,4
2010-04-27 07:55:00,5.253,,424.3,,122.914,,7.823,,243.627,1.696,,268.816,,455.814,,,24.707,,,,4
2010-04-27 07:56:00,5.273,,431.049,,122.944,,7.929999999999999,,226.181,1.704,,269.524,,459.314,,,24.779,,,,4
2010-04-27 07:57:00,5.295,,432.156,,122.936,,8.013999999999998,,217.842,1.683,,275.318,,463.484,,,25.216,,,,4
2010-04-27 07:58:00,5.292,,433.857,,122.917,,8.173,,239.14,1.69,,274.466,,463.756,,,25.14,,,,4
2010-04-27 07:59:00,5.316,,440.887,,122.889,,7.971,,242.271,1.746,,270.278,,471.81,,,25.266,,,,4
2010-04-27 08:00:00,5.32,,440.838,,122.926,,7.909,,247.877,1.729,,274.642,,474.872,,,25.125,,,,4
2010-04-27 08:01:00,5.34,,447.708,,122.926,,7.910999999999999,,248.885,1.757,,273.348,,480.14,,,25.025,,,,4
2010-04-27 08:02:00,5.36,,454.568,,122.948,,7.857,,245.499,1.821,,267.48,,487.154,,,25.022,,,,4
2010-04-27 08:03:00,5.386,,460.206,,122.975,,7.793999999999999,,269.107,1.814,,271.368,,492.262,,,24.959,,,,4
2010-04-27 08:04:00,5.395,,463.448,,122.923,,7.863,,264.664,1.808,,274.156,,495.618,,,25.455,,,,4
2010-04-27 08:05:00,5.369,,455.785,,122.845,,7.905999999999999,,231.058,1.802,,271.296,,488.746,,,25.727,,,,4
2010-04-27 08:06:00,5.417,,466.763,,122.932,,7.873999999999999,,216.065,1.796,,277.32,,498.01,,,25.89,,,,4
2010-04-27 08:07:00,5.26,,419.097,,122.826,,8.025,,212.525,1.601,,280.118,,448.486,,,26.266,,,,4
2010-04-27 08:08:00,5.351,,446.624,,122.917,,8.104,,212.244,1.756,,272.536,,478.264,,,26.199,,,,4
2010-04-27 08:09:00,5.289,,430.548,,122.81,,8.221,,194.416,1.724,,267.31,,460.768,,,26.269,,,,4
2010-04-27 08:10:00,5.38,,457.492,,122.8,,8.141,,192.445,1.779,,274.714,,488.866,,,25.944,,,,4
2010-04-27 08:11:00,5.513,,488.685,,122.911,,8.136,,204.586,1.92,,271.992,,522.314,,,26.495,,,,4
2010-04-27 08:12:00,5.398,,464.192,,122.873,,8.274,,226.05,1.822,,271.698,,494.936,,,26.828,,,,4
2010-04-27 08:13:00,5.369,,456.165,,122.783,,8.358,,223.41,1.803,,270.606,,487.668,,,27.031,,,,4
2010-04-27 08:14:00,5.504,,488.944,,122.916,,8.593,,217.475,1.946,,267.72,,520.996,,,27.448,,,,4
2010-04-27 08:15:00,5.505,,486.654,,122.875,,8.715,,218.504,1.893,,274.814,,520.22,,,27.442,,,,4
2010-04-27 08:16:00,5.52,,492.005,,122.888,,8.713,,225.038,1.939,,271.256,,525.864,,,27.574,,,,4
2010-04-27 08:17:00,5.539,,498.892,,122.879,,8.705,,240.163,1.986,,267.022,,530.346,,,27.947,,,,4
2010-04-27 08:18:00,5.541,,495.523,,122.994,,8.569,,218.955,2.018,,262.758,,530.206,,,27.84,,,,4
2010-04-27 08:19:00,5.621,,511.329,,123.031,,8.250999999999998,,225.217,2.068,,263.756,,545.508,,,27.765,,,,4
2010-04-27 08:20:00,5.672,,523.441,,123.084,,8.16,,207.997,2.066,,269.812,,557.498,,,28.091,,,,4
2010-04-27 08:21:00,5.686,,528.214,,123.121,,8.439999999999998,,229.276,2.118,,265.232,,561.774,,,28.671,,,,4
2010-04-27 08:22:00,5.708,,531.275,,123.102,,8.582,,214.116,2.115,,267.822,,566.414,,,29.194,,,,4
2010-04-27 08:23:00,5.698,,529.794,,123.16,,8.923999999999998,,203.53,2.062,,273.802,,564.55,,,28.873,,,,4
2010-04-27 08:24:00,5.667,,524.085,,123.073,,8.904999999999998,,188.348,2.026,,275.844,,558.682,,,28.895,,,,4
2010-04-27 08:25:00,5.7,,530.207,,123.118,,8.961999999999998,,214.886,2.045,,276.368,,565.122,,,29.093,,,,4
2010-04-27 08:26:00,5.752,,541.509,,123.1,,9.081,,224.41,2.13,,270.684,,576.454,,,29.177,,,,4
2010-04-27 08:27:00,5.522,,490.661,,122.947,,8.978,,220.018,1.956,,267.93,,524.046,,,28.844,,,,4
2010-04-27 08:28:00,5.566,,502.432,,122.938,,8.945999999999998,,228.929,2.001,,267.45,,535.168,,,28.94,,,,4
2010-04-27 08:29:00,5.826,,557.888,,122.964,,8.990999999999998,,255.008,2.194,,269.594,,591.406,,,28.926,,,,4
2010-04-27 08:30:00,5.813,,553.582,,122.895,,8.915,,237.343,2.195,,268.306,,589.002,,,28.958,,,,4
2010-04-27 08:31:00,5.783,,548.121,,122.945,,9.168,,254.101,2.169,,269.344,,584.1,,,28.921,,,,4
2010-04-27 08:32:00,5.77,,543.689,,122.887,,8.984999999999998,,240.133,2.115,,274.028,,579.37,,,28.203,,,,4
2010-04-27 08:33:00,5.901,,573.352,,122.946,,8.973,,243.349,2.266,,269.096,,609.71,,,28.053,,,,4
2010-04-27 08:34:00,5.924,,574.096,,123.001,,8.884,,237.83,2.285,,268.372,,613.15,,,28.012,,,,4
2010-04-27 08:35:00,5.911,,571.789,,122.917,,8.958,,224.857,2.255,,270.474,,609.962,,,28.059,,,,4
2010-04-27 08:36:00,5.935,,578.021,,122.985,,8.845,,200.201,2.275,,270.722,,615.884,,,28.571,,,,4
2010-04-27 08:37:00,5.956,,587.275,,122.971,,9.009,,218.79,2.356,,264.2,,622.476,,,28.585,,,,4
2010-04-27 08:38:00,5.987,,591.063,,122.831,,9.193,,232.972,2.37,,264.506,,626.806,,,28.819,,,,4
2010-04-27 08:39:00,5.999,,590.402,,122.854,,9.36,,225.083,2.374,,265.614,,630.482,,,28.783,,,,4
2010-04-27 08:40:00,6.011,,594.064,,122.955,,9.583,,230.448,2.381,,265.17,,631.382,,,28.941,,,,4
2010-04-27 08:41:00,5.994,,592.929,,122.958,,9.673,,237.991,2.358,,266.772,,629.108,,,29.292,,,,4
2010-04-27 08:42:00,6.028,,598.446,,122.944,,9.82,,236.043,2.413,,263.704,,636.254,,,29.939,,,,4
2010-04-27 08:43:00,6.044,,602.404,,122.941,,9.779000000000002,,223.942,2.429,,263.306,,639.53,,,30.859,,,,4
2010-04-27 08:44:00,6.062,,600.241,,122.999,,9.967,,226.092,2.408,,266.664,,642.138,,,31.024,,,,4
2010-04-27 08:45:00,6.076,,606.649,,122.958,,9.992,,222.657,2.419,,267.042,,645.934,,,30.02,,,,4
2010-04-27 08:46:00,6.115,,611.56,,122.96,,9.696,,208.075,2.456,,266.494,,654.35,,,29.494,,,,4
2010-04-27 08:47:00,6.133,,617.737,,122.892,,9.677,,252.015,2.449,,268.472,,657.462,,,29.549,,,,4
2010-04-27 08:48:00,6.158,,621.09,,122.969,,9.512,,245.845,2.445,,270.6,,661.674,,,29.042,,,,4
2010-04-27 08:49:00,6.132,,616.333,,122.978,,9.563,,232.776,2.422,,270.956,,656.274,,,29.412,,,,4
2010-04-27 08:50:00,6.079,,604.072,,122.862,,9.845,,220.168,2.395,,269.366,,645.128,,,30.075,,,,4
2010-04-27 08:51:00,6.191,,627.812,,122.978,,10.192,,232.472,2.506,,266.394,,667.692,,,30.034,,,,4
2010-04-27 08:52:00,6.225,,634.864,,122.912,,9.856000000000002,,225.13,2.571,,262.686,,675.348,,,29.926,,,,4
2010-04-27 08:53:00,6.242,,636.125,,122.921,,9.571,,245.625,2.594,,261.168,,677.358,,,30.586,,,,4
2010-04-27 08:54:00,6.247,,640.226,,122.928,,9.745,,235.646,2.603,,261.24,,680.04,,,31.031,,,,4
2010-04-27 08:55:00,6.257,,640.413,,122.948,,10.052,,233.495,2.6,,262.47,,682.332,,,31.486,,,,4
2010-04-27 08:56:00,6.243,,637.941,,123.001,,10.029,,248.544,2.631,,257.764,,678.172,,,31.531,,,,4
2010-04-27 08:57:00,6.287,,647.84,,122.975,,9.94,,238.003,2.623,,261.966,,686.914,,,31.673,,,,4
2010-04-27 08:58:00,6.297,,651.375,,122.978,,10.034,,227.844,2.584,,267.528,,691.314,,,32.727,,,,4
2010-04-27 08:59:00,6.315,,653.357,,123.004,,10.305,,225.725,2.608,,265.848,,693.308,,,33.662,,,,4
2010-04-27 09:00:00,6.335,,652.244,,122.999,,10.517,,239.401,2.624,,265.35,,696.224,,,33.163,,,,4
2010-04-27 09:01:00,6.346,,657.706,,122.984,,10.525,,254.43,2.686,,260.274,,698.976,,,32.237,,,,4
2010-04-27 09:02:00,6.372,,660.271,,123.072,,10.503,,258.864,2.69,,261.544,,703.52,,,32.047,,,,4
2010-04-27 09:03:00,6.391,,665.022,,122.987,,10.391,,283.682,2.705,,261.118,,706.332,,,32.12,,,,4
2010-04-27 09:04:00,6.401,,665.909,,122.974,,10.335,,292.584,2.666,,265.7,,708.256,,,32.356,,,,4
2010-04-27 09:05:00,6.398,,666.492,,122.956,,10.284,,277.503,2.673,,265.452,,709.456,,,32.469,,,,4
2010-04-27 09:06:00,6.399,,667.07,,122.946,,10.343,,278.98,2.664,,266.04,,708.738,,,33.488,,,,4
2010-04-27 09:07:00,6.442,,671.789,,122.977,,10.493,,256.494,2.717,,263.792,,716.592,,,34.487,,,,4
2010-04-27 09:08:00,6.442,,674.877,,122.909,,10.736,,266.317,2.755,,260.22,,716.992,,,34.883,,,,4
2010-04-27 09:09:00,6.414,,670.109,,122.918,,11.098,,266.892,2.737,,259.434,,709.962,,,35.212,,,,4
2010-04-27 09:10:00,6.395,,664.153,,122.882,,11.053,,259.38,2.704,,261.466,,707.012,,,34.519,,,,4
2010-04-27 09:11:00,6.362,,658.372,,122.906,,10.961,,250.383,2.682,,261.462,,701.222,,,33.82,,,,4
2010-04-27 09:12:00,6.41,,667.395,,122.9,,10.616,,238.85,2.664,,266.874,,710.992,,,33.417,,,,4
2010-04-27 09:13:00,6.485,,680.405,,122.908,,10.398,,237.666,2.765,,261.99,,724.3379999999999,,,33.136,,,,4
2010-04-27 09:14:00,6.499,,684.423,,122.926,,10.385,,262.828,2.762,,263.06,,726.606,,,33.783,,,,4
2010-04-27 09:15:00,6.492,,679.975,,122.937,,10.51,,243.704,2.766,,262.536,,726.096,,,34.907,,,,4
2010-04-27 09:16:00,6.491,,682.205,,122.968,,10.776,,238.779,2.731,,265.58,,725.298,,,34.628,,,,4
2010-04-27 09:17:00,6.486,,681.291,,123.001,,10.896,,249.263,2.726,,265.31,,723.2659999999998,,,33.936,,,,4
2010-04-27 09:18:00,6.506,,683.405,,122.943,,10.589,,239.644,2.79,,261.526,,729.73,,,33.479,,,,4
2010-04-27 09:19:00,6.533,,687.094,,122.902,,10.455,,236.623,2.768,,264.762,,732.876,,,33.555,,,,4
2010-04-27 09:20:00,6.616,,701.92,,122.982,,10.323,,225.024,2.825,,264.924,,748.446,,,33.506,,,,4
2010-04-27 09:21:00,6.617,,701.705,,123.012,,10.552,,241.588,2.786,,268.364,,747.712,,,34.112,,,,4
2010-04-27 09:22:00,6.607,,698.231,,122.989,,10.942,,256.168,2.811,,265.016,,745.0019999999998,,,33.976,,,,4
2010-04-27 09:23:00,6.596,,701.628,,122.955,,11.045,,228.005,2.831,,263.08,,744.542,,,34.066,,,,4
2010-04-27 09:24:00,6.631,,707.634,,122.951,,11.114,,233.617,2.886,,260.924,,752.9,,,34.358,,,,4
2010-04-27 09:25:00,6.661,,709.935,,122.999,,11.095,,235.921,2.864,,264.31,,756.95,,,33.975,,,,4
2010-04-27 09:26:00,6.657,,708.366,,122.971,,11.249,,252.46,2.835,,266.34,,755.126,,,34.864,,,,4
2010-04-27 09:27:00,6.713,,721.9869999999999,,122.98,,11.424,,258.674,2.878,,265.926,,765.3339999999998,,,34.5,,,,4
2010-04-27 09:28:00,6.737,,725.609,,122.889,,11.02,,265.364,2.945,,261.624,,770.5259999999998,,,33.576,,,,4
2010-04-27 09:29:00,6.692,,715.331,,122.823,,10.905,,256.286,2.91,,262.306,,763.274,,,33.55,,,,4
2010-04-27 09:30:00,6.748,,722.9339999999999,,122.852,,11.266,,229.023,2.912,,265.082,,771.736,,,33.873,,,,4
2010-04-27 09:31:00,6.773,,724.849,,122.826,,11.416,,222.731,2.934,,265.098,,777.866,,,34.236,,,,4
2010-04-27 09:32:00,6.788,,731.2849999999999,,122.865,,11.407,,234.53,2.926,,265.344,,776.302,,,34.417,,,,4
2010-04-27 09:33:00,6.795,,732.942,,122.865,,11.338,,246.815,2.953,,264.434,,780.8139999999999,,,34.54,,,,4
2010-04-27 09:34:00,6.813,,735.436,,122.927,,11.163,,224.666,3.02,,259.94,,785.0839999999998,,,35.303,,,,4
2010-04-27 09:35:00,6.815,,733.878,,122.866,,11.332,,236.898,3.018,,259.59,,783.4339999999999,,,36.352,,,,4
2010-04-27 09:36:00,6.825,,739.565,,122.76,,11.625,,223.273,3.037,,258.956,,786.318,,,36.803,,,,4
2010-04-27 09:37:00,6.82,,741.5639999999999,,122.953,,11.741,,224.961,3.025,,260.436,,787.7279999999998,,,36.549,,,,4
2010-04-27 09:38:00,6.842,,741.1839999999999,,123.265,,11.404,,227.916,2.986,,264.638,,790.264,,,36.577,,,,4
2010-04-27 09:39:00,6.837,,741.046,,123.266,,11.355,,212.331,2.98,,265.328,,790.72,,,37.821,,,,4
2010-04-27 09:40:00,6.847,,745.153,,123.253,,11.475,,214.676,3.016,,262.602,,791.8819999999998,,,37.328,,,,4
2010-04-27 09:41:00,6.852,,746.067,,123.29,,11.366,,205.652,3.017,,262.72,,792.606,,,37.774,,,,4
2010-04-27 09:42:00,6.874,,744.129,,123.235,,11.641,,220.628,3.079,,258.154,,794.76,,,38.061,,,,4
2010-04-27 09:43:00,6.876,,745.77,,123.224,,11.801,,225.818,3.069,,259.298,,795.8479999999998,,,37.3,,,,4
2010-04-27 09:44:00,6.874,,745.671,,123.207,,11.724,,220.922,3.105,,256.276,,795.706,,,36.953,,,,4
2010-04-27 09:45:00,6.836,,742.0589999999999,,123.154,,11.843,,215.255,3.087,,255.084,,787.3239999999998,,,36.935,,,,4
2010-04-27 09:46:00,6.878,,750.24,,123.088,,11.646,,225.694,3.052,,261.402,,797.638,,,36.158,,,,4
2010-04-27 09:47:00,6.949,,757.86,,123.198,,11.888,,234.284,3.081,,262.578,,808.816,,,36.265,,,,4
2010-04-27 09:48:00,6.946,,760.2329999999998,,123.109,,11.683,,216.872,3.108,,260.412,,809.456,,,35.868,,,,4
2010-04-27 09:49:00,6.955,,759.076,,123.129,,11.644,,237.233,3.12,,259.71,,810.14,,,35.833,,,,4
2010-04-27 09:50:00,6.973,,763.2279999999998,,123.201,,11.673,,246.181,3.123,,260.898,,814.774,,,36.426,,,,4
2010-04-27 09:51:00,6.983,,764.8239999999998,,123.254,,11.81,,245.655,3.104,,262.97,,816.318,,,36.499,,,,4
2010-04-27 09:52:00,6.983,,766.09,,123.224,,11.689,,253.87,3.118,,261.774,,816.258,,,36.747,,,,4
2010-04-27 09:53:00,6.999,,765.8099999999998,,123.246,,11.849,,264.275,3.136,,260.628,,817.1939999999998,,,37.042,,,,4
2010-04-27 09:54:00,6.987,,767.0209999999998,,123.163,,12.083,,229.452,3.146,,259.608,,816.548,,,38.319,,,,4
2010-04-27 09:55:00,6.978,,769.289,,123.147,,12.525,,237.027,3.204,,254.67,,815.974,,,39.61,,,,4
2010-04-27 09:56:00,6.99,,766.861,,123.098,,12.537,,259.152,3.19,,256.182,,817.2079999999999,,,40.168,,,,4
2010-04-27 09:57:00,6.987,,767.582,,123.08,,12.551,,257.552,3.145,,259.422,,815.96,,,39.126,,,,4
2010-04-27 09:58:00,7.017,,770.566,,123.07,,12.376,,247.791,3.204,,256.564,,821.99,,,39.041,,,,4
2010-04-27 09:59:00,7.025,,774.7999999999998,,123.045,,12.244,,245.613,3.201,,257.17,,823.212,,,39.818,,,,4
2010-04-27 10:00:00,7.024,,774.1119999999999,,123.109,,12.343,,212.619,3.221,,255.808,,823.902,,,39.778,,,,4
2010-04-27 10:01:00,7.021,,770.748,,123.033,,12.423,,214.095,3.177,,259.096,,823.0839999999998,,,40.033,,,,4
2010-04-27 10:02:00,7.029,,775.004,,123.068,,12.758,,227.097,3.208,,256.644,,823.356,,,39.954,,,,4
2010-04-27 10:03:00,7.055,,776.5059999999999,,123.033,,12.893,,246.12,3.191,,259.376,,827.638,,,39.899,,,,4
2010-04-27 10:04:00,7.059,,777.508,,123.024,,13.282,,215.386,3.183,,260.702,,829.668,,,40.384,,,,4
2010-04-27 10:05:00,7.11,,785.177,,123.086,,13.471,,227.92,3.269,,256.3,,837.88,,,40.439,,,,4
2010-04-27 10:06:00,7.13,,787.501,,122.994,,13.387,,227.265,3.327,,252.598,,840.426,,,39.966,,,,4
2010-04-27 10:07:00,7.157,,793.573,,123.047,,13.313,,215.529,3.33,,253.946,,845.5359999999998,,,39.668,,,,4
2010-04-27 10:08:00,7.183,,797.163,,123.07,,13.323,,230.14,3.305,,257.572,,851.302,,,39.499,,,,4
2010-04-27 10:09:00,7.193,,799.926,,123.188,,13.057,,213.33,3.343,,255.272,,853.26,,,38.522,,,,4
2010-04-27 10:10:00,7.219,,803.654,,123.151,,12.775,,209.514,3.37,,254.232,,856.692,,,38.442,,,,4
2010-04-27 10:11:00,7.237,,810.1549999999999,,123.082,,12.913,,233.367,3.376,,255.39,,862.14,,,39.326,,,,4
2010-04-27 10:12:00,7.253,,811.02,,123.118,,13.129,,223.66,3.378,,255.774,,863.874,,,40.162,,,,4
2010-04-27 10:13:00,7.26,,810.023,,123.13,,13.356,,236.112,3.4,,254.282,,864.582,,,40.405,,,,4
2010-04-27 10:14:00,7.275,,812.941,,123.171,,13.113,,223.887,3.374,,256.462,,865.298,,,40.778,,,,4
2010-04-27 10:15:00,7.285999999999999,,815.8809999999999,,123.141,,13.06,,211.367,3.424,,253.646,,868.404,,,40.832,,,,4
2010-04-27 10:16:00,7.267,,811.2179999999998,,123.156,,13.354,,212.775,3.489,,247.46,,863.464,,,41.72,,,,4
2010-04-27 10:17:00,7.312999999999999,,815.5839999999998,,122.455,,13.193,,216.2,3.469,,250.816,,870.1459999999998,,,41.227,,,,4
2010-04-27 10:18:00,7.3,,819.3379999999999,,123.506,,13.273,,231.616,3.43,,254.664,,873.46,,,41.088,,,,4
2010-04-27 10:19:00,7.292,,820.12,,124.048,,13.389,,226.891,3.376,,258.842,,873.9,,,40.883,,,,4
2010-04-27 10:20:00,7.309,,823.8139999999999,,124.125,,13.28,,225.415,3.381,,259.07,,875.904,,,40.671,,,,4
2010-04-27 10:21:00,7.307,,819.6029999999998,,123.468,,13.345,,220.0,3.36,,259.988,,873.5019999999998,,,41.762,,,,4
2010-04-27 10:22:00,7.331,,824.464,,123.376,,13.365,,211.376,3.42,,256.602,,877.576,,,42.094,,,,4
2010-04-27 10:23:00,7.352,,828.62,,123.384,,13.381,,213.977,3.472,,253.598,,880.244,,,41.458,,,,4
2010-04-27 10:24:00,7.251,,811.818,,123.275,,13.211,,229.095,3.455,,249.884,,863.3859999999999,,,40.071,,,,4
2010-04-27 10:25:00,7.135,,791.481,,123.167,,13.156,,262.706,3.381,,248.41,,839.844,,,39.638,,,,4
2010-04-27 10:26:00,7.365,,830.856,,123.175,,13.232,,255.619,3.525,,250.434,,882.648,,,40.856,,,,4
2010-04-27 10:27:00,7.359,,828.2569999999998,,123.189,,13.519,,262.233,3.575,,246.688,,881.822,,,42.305,,,,4
2010-04-27 10:28:00,7.391,,832.116,,123.113,,13.678,,269.047,3.492,,253.994,,886.738,,,43.316,,,,4
2010-04-27 10:29:00,7.376,,831.8189999999998,,123.144,,13.987,,242.507,3.515,,251.814,,884.876,,,42.868,,,,4
2010-04-27 10:30:00,7.424,,837.446,,123.18,,13.822,,245.001,3.567,,250.308,,892.722,,,42.547,,,,4
2010-04-27 10:31:00,7.447,,842.296,,123.214,,13.735,,235.534,3.542,,253.316,,897.116,,,42.98,,,,4
2010-04-27 10:32:00,7.450999999999999,,840.716,,123.159,,14.048,,232.638,3.499,,256.62,,897.754,,,43.233,,,,4
2010-04-27 10:33:00,7.410999999999999,,838.475,,123.246,,14.293,,227.021,3.501,,254.03,,889.4299999999998,,,42.5,,,,4
2010-04-27 10:34:00,7.304999999999999,,818.298,,123.083,,13.925,,231.981,3.365,,259.156,,871.9439999999998,,,41.654,,,,4
2010-04-27 10:35:00,7.248,,808.4819999999999,,123.102,,13.89,,242.294,3.278,,263.374,,863.198,,,42.03,,,,4
2010-04-27 10:36:00,7.378999999999999,,831.99,,123.159,,14.025,,222.12,3.38,,261.69,,884.596,,,41.918,,,,4
2010-04-27 10:37:00,7.315,,824.673,,123.121,,14.449,,219.166,3.318,,263.86,,875.508,,,41.136,,,,4
2010-04-27 10:38:00,7.434,,840.2859999999998,,123.21,,14.211,,221.731,3.346,,267.478,,894.924,,,40.611,,,,4
2010-04-27 10:39:00,7.53,,856.2849999999999,,123.161,,14.198,,218.033,3.465,,262.698,,910.278,,,40.917,,,,4
2010-04-27 10:40:00,7.496,,845.5159999999998,,123.164,,14.002,,229.28,3.511,,257.374,,903.59,,,40.885,,,,4
