measured_on,ac_current__319,ac_current__379,ac_power__315,ac_power__375,ac_voltage__318,ac_voltage__378,ambient_temp__320,ambient_temp__380,das_battery_voltage__386,das_temp__325,das_temp__385,dc_pos_current__317,dc_pos_current__377,dc_pos_voltage__316,dc_pos_voltage__376,dc_power__314,dc_power__374,inverter_temp__384,module_temp_1__321,module_temp_1__381,module_temp_2__382,module_temp_3__383,poa_irradiance__373,power_factor__387,system_id
2010-03-03 00:00:00,4.651,,-5.566,,116.693,,2.981,,,6.571,,0.0089999999999999,,2.486,,0.0219999999999999,,,4.805,,,,,,4
2010-03-03 00:01:00,4.568,,-2.781,,119.321,,2.958,,,6.57,,-0.012,,2.51,,-0.0299999999999999,,,4.796,,,,,,4
2010-03-03 00:02:00,3.479,,-5.522,,104.111,,2.877,,,6.539,,0.003,,3.056,,0.014,,,4.759,,,,,,4
2010-03-03 00:03:00,4.587,,-5.726,,122.002,,2.831,,,6.545,,-0.023,,2.872,,-0.0719999999999999,,,4.764,,,,,,4
2010-03-03 00:04:00,3.853,,-1.019,,108.591,,2.779,,,6.546,,-0.003,,2.372,,-0.012,,,4.765,,,,,,4
2010-03-03 00:05:00,3.548,,-2.577,,96.688,,2.811,,,6.53,,0.006,,2.474,,0.014,,,4.834,,,,,,4
2010-03-03 00:06:00,3.284,,0.308,,93.958,,2.852,,,6.516,,0.005,,2.668,,0.012,,,4.873,,,,,,4
2010-03-03 00:07:00,4.653,,-0.777,,120.492,,2.903,,,6.509,,-0.004,,2.422,,-0.008,,,4.886,,,,,,4
2010-03-03 00:08:00,2.971,,0.313,,87.04,,2.933,,,6.503,,0.005,,2.374,,0.012,,,4.895,,,,,,4
2010-03-03 00:09:00,2.664,,-6.21,,89.649,,2.88,,,6.479,,-0.008,,2.662,,-0.0219999999999999,,,4.879,,,,,,4
2010-03-03 00:10:00,3.84,,-1.162,,109.591,,2.872,,,6.477,,-0.005,,2.768,,-0.02,,,4.878,,,,,,4
2010-03-03 00:11:00,2.705,,-2.648,,90.693,,2.858,,,6.451,,-0.019,,2.542,,-0.048,,,4.89,,,,,,4
2010-03-03 00:12:00,2.633,,-2.401,,89.209,,3.01,,,6.444,,-0.002,,3.064,,-0.006,,,4.944,,,,,,4
2010-03-03 00:13:00,4.245,,-1.812,,112.004,,3.323,,,6.419,,0.005,,2.926,,0.012,,,4.99,,,,,,4
2010-03-03 00:14:00,3.82,,-4.289,,108.155,,3.488,,,6.385,,0.003,,2.896,,0.016,,,4.995,,,,,,4
2010-03-03 00:15:00,3.941,,0.198,,97.916,,3.519,,,6.375,,0.007,,2.306,,0.016,,,4.971,,,,,,4
2010-03-03 00:16:00,4.661,,-0.887,,122.185,,3.575,,,6.363,,0.01,,2.492,,0.024,,,4.974,,,,,,4
2010-03-03 00:17:00,4.566,,-5.434,,122.071,,3.56,,,6.341,,-0.017,,2.516,,-0.048,,,4.984,,,,,,4
2010-03-03 00:18:00,3.18,,-0.138,,97.469,,3.456,,,6.332,,0.008,,2.59,,0.02,,,4.959,,,,,,4
2010-03-03 00:19:00,2.697,,-0.336,,90.34800000000001,,3.378,,,6.317,,0.0,,1.92,,-0.006,,,4.938,,,,,,4
2010-03-03 00:20:00,3.513,,-0.16,,101.422,,3.399,,,6.311,,-0.007,,2.752,,-0.014,,,4.918,,,,,,4
2010-03-03 00:21:00,4.037,,-3.32,,111.682,,3.425,,,6.298,,0.008,,3.124,,0.024,,,4.938,,,,,,4
2010-03-03 00:22:00,4.24,,-0.633,,112.2,,3.497,,,6.269,,0.0,,2.77,,-0.002,,,4.948,,,,,,4
2010-03-03 00:23:00,3.094,,-3.43,,96.002,,3.565,,,6.259,,-0.028,,2.632,,-0.0899999999999999,,,4.939,,,,,,4
2010-03-03 00:24:00,3.804,,-3.772,,106.187,,3.688,,,6.259,,-0.0109999999999999,,2.626,,-0.024,,,5.0,,,,,,4
2010-03-03 00:25:00,3.799,,-4.834,,109.875,,3.752,,,6.25,,-0.012,,2.96,,-0.0379999999999999,,,4.993,,,,,,4
2010-03-03 00:26:00,3.505,,-1.19,,100.756,,3.748,,,6.237,,0.008,,2.92,,0.024,,,5.016,,,,,,4
2010-03-03 00:27:00,2.685,,-3.436,,91.293,,3.79,,,6.23,,0.006,,2.74,,0.016,,,5.009,,,,,,4
2010-03-03 00:28:00,4.222,,-2.131,,111.972,,3.994,,,6.225,,0.008,,2.936,,0.024,,,5.016,,,,,,4
2010-03-03 00:29:00,3.887,,-4.999,,108.2,,4.104,,,6.216,,0.001,,2.692,,-0.002,,,4.983,,,,,,4
2010-03-03 00:30:00,4.276,,-5.671,,115.695,,4.081,,,6.208,,-0.006,,2.782,,-0.02,,,4.921,,,,,,4
2010-03-03 00:31:00,4.249,,-3.249,,111.882,,3.964,,,6.198,,-0.006,,2.608,,-0.024,,,4.858,,,,,,4
2010-03-03 00:32:00,4.233,,-2.307,,115.54,,3.816,,,6.195,,-0.001,,2.906,,-0.004,,,4.822,,,,,,4
2010-03-03 00:33:00,2.583,,-6.491,,93.441,,3.709,,,6.191,,-0.0219999999999999,,3.302,,-0.078,,,4.787,,,,,,4
2010-03-03 00:34:00,3.885,,-3.287,,109.603,,3.593,,,6.178,,-0.0109999999999999,,2.66,,-0.0459999999999999,,,4.787,,,,,,4
2010-03-03 00:35:00,3.682,,-4.691,,102.039,,3.495,,,6.17,,-0.024,,2.65,,-0.082,,,4.772,,,,,,4
2010-03-03 00:36:00,4.268,,-2.533,,116.537,,3.431,,,6.183,,-0.041,,2.512,,-0.0879999999999999,,,4.715,,,,,,4
2010-03-03 00:37:00,3.9,,-2.114,,103.86,,3.399,,,6.186,,0.003,,2.702,,0.006,,,4.706,,,,,,4
2010-03-03 00:38:00,3.632,,-1.971,,103.01,,3.372,,,6.181,,-0.001,,2.776,,-0.002,,,4.657,,,,,,4
2010-03-03 00:39:00,3.498,,-3.573,,106.755,,3.316,,,6.193,,-0.0109999999999999,,2.794,,-0.028,,,4.589,,,,,,4
2010-03-03 00:40:00,3.465,,-1.927,,101.863,,3.293,,,6.2,,0.007,,2.602,,0.0179999999999999,,,4.529,,,,,,4
2010-03-03 00:41:00,3.396,,-1.112,,96.557,,3.27,,,6.207,,0.0129999999999999,,2.56,,0.0459999999999999,,,4.467,,,,,,4
2010-03-03 00:42:00,4.632,,-3.59,,120.988,,3.226,,,6.206,,-0.006,,2.572,,-0.002,,,4.419,,,,,,4
2010-03-03 00:43:00,4.272,,-4.537,,117.064,,3.254,,,6.225,,-0.016,,2.732,,-0.058,,,4.422,,,,,,4
2010-03-03 00:44:00,4.612,,-1.3,,118.628,,3.256,,,6.219,,-0.006,,2.714,,-0.024,,,4.392,,,,,,4
2010-03-03 00:45:00,3.495,,-2.109,,102.245,,3.211,,,6.206,,0.006,,2.708,,0.016,,,4.376,,,,,,4
2010-03-03 00:46:00,4.177,,-1.922,,115.978,,3.213,,,6.22,,-0.023,,2.674,,-0.068,,,4.317,,,,,,4
2010-03-03 00:47:00,3.477,,-3.772,,103.494,,3.177,,,6.206,,-0.004,,2.798,,-0.016,,,4.306,,,,,,4
2010-03-03 00:48:00,4.21,,-5.61,,113.894,,3.225,,,6.218,,-0.006,,2.62,,-0.028,,,4.321,,,,,,4
2010-03-03 00:49:00,3.811,,-3.309,,109.312,,3.349,,,6.2,,-0.007,,2.24,,-0.024,,,4.356,,,,,,4
2010-03-03 00:50:00,3.438,,-1.316,,101.053,,3.491,,,6.2,,-0.008,,2.528,,-0.024,,,4.402,,,,,,4
2010-03-03 00:51:00,4.247,,-2.962,,116.111,,3.497,,,6.214,,-0.0129999999999999,,2.674,,-0.04,,,4.386,,,,,,4
2010-03-03 00:52:00,3.581,,-3.865,,103.92,,3.485,,,6.209,,0.007,,2.51,,0.0179999999999999,,,4.37,,,,,,4
2010-03-03 00:53:00,3.839,,-3.733,,110.328,,3.47,,,6.208,,-0.014,,2.614,,-0.048,,,4.362,,,,,,4
2010-03-03 00:54:00,4.318,,-2.538,,112.841,,3.569,,,6.205,,-0.003,,2.714,,-0.014,,,4.403,,,,,,4
2010-03-03 00:55:00,3.895,,-3.265,,110.025,,3.554,,,6.171,,0.012,,3.098,,0.048,,,4.454,,,,,,4
2010-03-03 00:56:00,4.66,,0.159,,122.309,,3.608,,,6.193,,0.0089999999999999,,2.752,,0.024,,,4.533,,,,,,4
2010-03-03 00:57:00,4.399,,-7.868,,122.094,,3.573,,,6.183,,-0.078,,3.04,,-0.2399999999999999,,,4.522,,,,,,4
2010-03-03 00:58:00,4.662,,-0.556,,122.244,,3.554,,,6.173,,0.007,,2.716,,0.02,,,4.551,,,,,,4
2010-03-03 00:59:00,4.239,,-2.88,,114.138,,3.628,,,6.168,,0.0,,2.5,,-0.004,,,4.608,,,,,,4
2010-03-03 01:00:00,4.569,,-4.471,,120.78,,3.683,,,6.161,,-0.016,,2.926,,-0.0539999999999999,,,4.607,,,,,,4
2010-03-03 01:01:00,3.363,,-3.238,,99.855,,3.714,,,6.154,,0.003,,3.346,,0.012,,,4.636,,,,,,4
2010-03-03 01:02:00,3.897,,-1.768,,109.142,,3.729,,,6.149,,-0.004,,2.678,,-0.024,,,4.644,,,,,,4
2010-03-03 01:03:00,4.539,,-6.37,,117.91,,3.696,,,6.159,,-0.0259999999999999,,3.25,,-0.0919999999999999,,,4.628,,,,,,4
2010-03-03 01:04:00,4.624,,-3.045,,120.947,,3.673,,,6.149,,0.006,,2.888,,0.0179999999999999,,,4.604,,,,,,4
2010-03-03 01:05:00,3.604,,-0.573,,104.645,,3.655,,,6.142,,0.008,,2.864,,0.024,,,4.587,,,,,,4
2010-03-03 01:06:00,4.6,,-2.505,,122.306,,3.657,,,6.127,,-0.005,,2.698,,-0.0219999999999999,,,4.564,,,,,,4
2010-03-03 01:07:00,4.661,,0.165,,122.191,,3.656,,,6.139,,0.01,,2.786,,0.028,,,4.508,,,,,,4
2010-03-03 01:08:00,3.863,,-0.6169999999999999,,100.495,,3.605,,,6.136,,-0.0089999999999999,,2.62,,-0.024,,,4.413,,,,,,4
2010-03-03 01:09:00,3.838,,-7.663999999999999,,106.285,,3.612,,,6.131,,-0.019,,2.698,,-0.0539999999999999,,,4.443,,,,,,4
2010-03-03 01:10:00,4.232,,-3.915,,108.149,,3.601,,,6.129,,0.008,,2.728,,0.0219999999999999,,,4.431,,,,,,4
2010-03-03 01:11:00,4.138,,-5.704,,116.081,,3.539,,,6.128,,-0.0129999999999999,,3.092,,-0.05,,,4.409,,,,,,4
2010-03-03 01:12:00,4.643,,-0.7329999999999999,,119.441,,3.543,,,6.133,,0.002,,2.746,,0.0,,,4.415,,,,,,4
2010-03-03 01:13:00,3.63,,-1.344,,105.53,,3.592,,,6.129,,-0.008,,2.728,,-0.0299999999999999,,,4.438,,,,,,4
2010-03-03 01:14:00,4.619,,-1.933,,122.245,,3.639,,,6.128,,-0.005,,2.686,,-0.0179999999999999,,,4.424,,,,,,4
2010-03-03 01:15:00,4.634,,-2.142,,116.502,,3.617,,,6.115,,-0.0129999999999999,,3.166,,-0.0299999999999999,,,4.386,,,,,,4
2010-03-03 01:16:00,4.189,,-6.045,,116.539,,3.541,,,6.135,,-0.0109999999999999,,2.678,,-0.032,,,4.319,,,,,,4
2010-03-03 01:17:00,4.121,,-4.829,,110.709,,3.478,,,6.114,,-0.0109999999999999,,2.932,,-0.04,,,4.189,,,,,,4
2010-03-03 01:18:00,4.517,,0.165,,107.395,,3.492,,,6.104,,0.01,,2.366,,0.0259999999999999,,,4.142,,,,,,4
2010-03-03 01:19:00,2.216,,0.258,,85.552,,3.448,,,6.116,,0.006,,2.752,,0.016,,,4.084,,,,,,4
2010-03-03 01:20:00,3.048,,-3.496,,96.745,,3.398,,,6.12,,-0.01,,3.058,,-0.0359999999999999,,,4.014,,,,,,4
2010-03-03 01:21:00,4.672,,0.1429999999999999,,122.323,,3.364,,,6.101,,0.007,,2.822,,0.02,,,3.957,,,,,,4
2010-03-03 01:22:00,3.341,,-1.757,,95.149,,3.344,,,6.116,,0.006,,3.088,,0.016,,,3.89,,,,,,4
2010-03-03 01:23:00,3.872,,-0.468,,107.427,,3.306,,,6.139,,0.008,,3.392,,0.0259999999999999,,,3.821,,,,,,4
2010-03-03 01:24:00,3.893,,0.132,,109.68,,3.257,,,6.143,,0.008,,2.708,,0.0219999999999999,,,3.78,,,,,,4
2010-03-03 01:25:00,2.557,,0.1809999999999999,,87.54699999999998,,3.256,,,6.139,,0.008,,2.758,,0.02,,,3.727,,,,,,4
2010-03-03 01:26:00,4.587,,-3.761,,122.367,,3.228,,,6.131,,-0.0109999999999999,,2.99,,-0.0439999999999999,,,3.654,,,,,,4
2010-03-03 01:27:00,3.644,,0.198,,105.35,,3.14,,,6.122,,0.003,,2.924,,0.01,,,3.594,,,,,,4
2010-03-03 01:28:00,3.428,,-3.854,,103.877,,2.947,,,6.119,,-0.0179999999999999,,2.966,,-0.0599999999999999,,,3.557,,,,,,4
2010-03-03 01:29:00,3.482,,-0.4789999999999999,,106.194,,2.868,,,6.105,,0.007,,3.046,,0.02,,,3.472,,,,,,4
2010-03-03 01:30:00,3.849,,-0.3029999999999999,,106.37,,2.8,,,6.082,,-0.002,,3.032,,-0.008,,,3.421,,,,,,4
2010-03-03 01:31:00,2.479,,0.4789999999999999,,83.196,,2.726,,,6.082,,0.008,,2.816,,0.0219999999999999,,,3.293,,,,,,4
2010-03-03 01:32:00,3.728,,-1.267,,112.021,,2.697,,,6.064,,-0.001,,3.374,,0.014,,,3.252,,,,,,4
2010-03-03 01:33:00,3.255,,0.3019999999999999,,97.724,,2.605,,,6.092,,0.0089999999999999,,2.914,,0.0259999999999999,,,3.219,,,,,,4
2010-03-03 01:34:00,2.323,,-3.243,,82.687,,2.475,,,6.072,,-0.032,,3.178,,-0.114,,,3.178,,,,,,4
2010-03-03 01:35:00,3.512,,-2.538,,101.408,,2.342,,,6.068,,0.003,,2.9,,0.008,,,3.12,,,,,,4
2010-03-03 01:36:00,4.25,,-3.706,,115.912,,2.259,,,6.047,,-0.006,,2.716,,-0.016,,,3.096,,,,,,4
2010-03-03 01:37:00,4.551,,-11.017,,122.291,,2.226,,,6.031,,-0.033,,3.106,,-0.114,,,3.032,,,,,,4
2010-03-03 01:38:00,3.821,,-3.694,,109.861,,2.239,,,6.018,,-0.0179999999999999,,2.918,,-0.05,,,2.989,,,,,,4
2010-03-03 01:39:00,4.305,,0.187,,117.567,,2.237,,,5.985,,0.008,,2.782,,0.0219999999999999,,,2.999,,,,,,4
2010-03-03 01:40:00,4.031,,-7.433,,114.158,,2.199,,,5.973,,-0.033,,3.236,,-0.128,,,2.995,,,,,,4
2010-03-03 01:41:00,3.499,,-1.779,,100.797,,2.315,,,5.97,,0.008,,2.864,,0.0219999999999999,,,3.015,,,,,,4
2010-03-03 01:42:00,2.864,,-0.259,,94.105,,2.276,,,5.951,,0.008,,2.872,,0.0219999999999999,,,2.98,,,,,,4
2010-03-03 01:43:00,3.422,,-3.683,,100.901,,2.406,,,5.924,,0.012,,2.83,,0.0359999999999999,,,2.942,,,,,,4
2010-03-03 01:44:00,3.712,,-0.4899999999999999,,97.899,,2.56,,,5.888,,0.006,,2.846,,0.016,,,2.912,,,,,,4
2010-03-03 01:45:00,1.524,,-0.887,,74.48399999999998,,2.734,,,5.863,,0.0149999999999999,,2.824,,0.04,,,2.811,,,,,,4
2010-03-03 01:46:00,1.932,,0.4899999999999999,,81.113,,2.829,,,5.841,,0.005,,2.698,,0.014,,,2.743,,,,,,4
2010-03-03 01:47:00,3.873,,-2.379,,106.265,,2.845,,,5.823,,-0.0089999999999999,,3.11,,-0.0259999999999999,,,2.731,,,,,,4
2010-03-03 01:48:00,4.644,,-2.792,,121.643,,2.849,,,5.801,,0.002,,3.064,,0.0,,,2.72,,,,,,4
2010-03-03 01:49:00,4.289,,-1.856,,115.373,,2.863,,,5.761,,-0.02,,3.104,,-0.0599999999999999,,,2.746,,,,,,4
2010-03-03 01:50:00,4.685,,-1.079,,119.267,,2.864,,,5.719,,-0.005,,2.774,,-0.016,,,2.734,,,,,,4
2010-03-03 01:51:00,4.207,,-1.173,,115.668,,2.85,,,5.71,,-0.003,,2.906,,-0.016,,,2.753,,,,,,4
2010-03-03 01:52:00,4.249,,0.2089999999999999,,105.205,,2.764,,,5.707,,0.0089999999999999,,2.644,,0.024,,,2.834,,,,,,4
2010-03-03 01:53:00,3.217,,-2.158,,102.523,,2.708,,,5.695,,0.007,,2.684,,0.02,,,2.952,,,,,,4
2010-03-03 01:54:00,2.796,,-3.414,,90.323,,2.75,,,5.666,,-0.004,,2.966,,-0.014,,,3.06,,,,,,4
2010-03-03 01:55:00,4.613,,-0.8429999999999999,,122.483,,2.737,,,5.654,,0.0,,2.752,,-0.004,,,3.116,,,,,,4
2010-03-03 01:56:00,1.888,,0.154,,74.336,,2.756,,,5.632,,0.008,,2.878,,0.042,,,3.159,,,,,,4
2010-03-03 01:57:00,2.836,,-1.68,,89.462,,2.881,,,5.606,,0.0089999999999999,,2.056,,0.02,,,3.196,,,,,,4
2010-03-03 01:58:00,3.569,,-2.197,,102.788,,2.876,,,5.592,,0.0129999999999999,,3.224,,0.0519999999999999,,,3.28,,,,,,4
2010-03-03 01:59:00,4.665,,0.2969999999999999,,122.338,,2.791,,,5.567,,0.008,,2.744,,0.0219999999999999,,,3.289,,,,,,4
2010-03-03 02:00:00,3.553,,-2.197,,106.355,,2.828,,,5.527,,-0.0089999999999999,,3.506,,-0.024,,,3.298,,,,,,4
2010-03-03 02:01:00,3.634,,-7.207,,110.563,,2.894,,,5.511,,-0.019,,2.908,,-0.034,,,3.27,,,,,,4
2010-03-03 02:02:00,3.394,,-3.595,,104.878,,2.913,,,5.505,,-0.004,,2.608,,-0.006,,,3.302,,,,,,4
2010-03-03 02:03:00,3.117,,0.3679999999999999,,93.947,,2.921,,,5.474,,0.006,,2.746,,0.016,,,3.294,,,,,,4
2010-03-03 02:04:00,4.667,,-2.28,,122.242,,2.887,,,5.457,,0.002,,2.524,,0.002,,,3.265,,,,,,4
2010-03-03 02:05:00,2.336,,0.319,,80.78199999999998,,2.794,,,5.434,,0.004,,2.662,,0.012,,,3.273,,,,,,4
2010-03-03 02:06:00,4.633,,-3.436,,122.485,,2.843,,,5.417,,0.001,,2.758,,0.002,,,3.448,,,,,,4
2010-03-03 02:07:00,3.493,,-2.181,,103.125,,3.052,,,5.375,,-0.004,,2.086,,-0.01,,,3.572,,,,,,4
2010-03-03 02:08:00,2.989,,-1.415,,93.741,,3.188,,,5.388,,-0.01,,2.052,,-0.028,,,3.6,,,,,,4
2010-03-03 02:09:00,3.221,,-2.792,,97.401,,3.097,,,5.377,,-0.0089999999999999,,2.692,,-0.0259999999999999,,,3.588,,,,,,4
2010-03-03 02:10:00,1.956,,0.468,,76.976,,3.115,,,5.382,,0.008,,2.546,,0.0179999999999999,,,3.677,,,,,,4
2010-03-03 02:11:00,4.272,,-1.129,,113.084,,2.956,,,5.348,,-0.005,,2.968,,-0.02,,,3.688,,,,,,4
2010-03-03 02:12:00,4.257,,-2.362,,112.657,,2.985,,,5.348,,0.001,,2.744,,0.004,,,3.691,,,,,,4
2010-03-03 02:13:00,3.487,,-2.015,,102.035,,3.043,,,5.33,,0.005,,2.648,,0.016,,,3.638,,,,,,4
2010-03-03 02:14:00,4.613,,-3.386,,122.413,,2.971,,,5.323,,0.001,,2.438,,0.002,,,3.557,,,,,,4
2010-03-03 02:15:00,3.057,,-2.434,,99.067,,2.809,,,5.302,,-0.002,,2.768,,-0.002,,,3.541,,,,,,4
2010-03-03 02:16:00,3.723,,-1.179,,100.086,,2.677,,,5.287,,0.0,,2.638,,-0.004,,,3.531,,,,,,4
2010-03-03 02:17:00,4.639,,-3.485,,120.746,,2.575,,,5.28,,-0.012,,2.516,,-0.0539999999999999,,,3.514,,,,,,4
2010-03-03 02:18:00,3.142,,-0.397,,99.796,,2.463,,,5.27,,0.007,,2.728,,0.0179999999999999,,,3.456,,,,,,4
2010-03-03 02:19:00,3.801,,-2.07,,108.541,,2.345,,,5.264,,-0.016,,3.1,,-0.042,,,3.391,,,,,,4
2010-03-03 02:20:00,3.012,,-0.556,,95.291,,2.242,,,5.265,,0.005,,2.678,,0.014,,,3.39,,,,,,4
2010-03-03 02:21:00,1.437,,-0.991,,72.708,,2.26,,,5.237,,-0.01,,3.466,,-0.024,,,3.339,,,,,,4
2010-03-03 02:22:00,3.889,,-2.379,,110.572,,2.383,,,5.213,,0.007,,2.416,,0.016,,,3.32,,,,,,4
2010-03-03 02:23:00,3.371,,-0.7159999999999999,,105.242,,2.249,,,5.236,,0.006,,2.348,,0.014,,,3.322,,,,,,4
2010-03-03 02:24:00,4.597,,-11.198,,119.881,,2.181,,,5.243,,0.008,,2.566,,0.02,,,3.257,,,,,,4
2010-03-03 02:25:00,4.665,,-3.287,,122.265,,2.144,,,5.241,,0.0,,2.572,,0.0,,,3.211,,,,,,4
2010-03-03 02:26:00,4.599,,-1.575,,122.583,,2.103,,,5.233,,0.01,,2.974,,0.042,,,3.182,,,,,,4
2010-03-03 02:27:00,3.911,,-1.057,,106.365,,2.056,,,5.219,,0.0,,2.506,,0.002,,,3.169,,,,,,4
2010-03-03 02:28:00,2.851,,0.435,,89.833,,2.002,,,5.199,,0.004,,2.416,,0.01,,,3.131,,,,,,4
2010-03-03 02:29:00,3.436,,-3.287,,105.779,,1.972,,,5.224,,-0.01,,2.504,,-0.0259999999999999,,,3.186,,,,,,4
2010-03-03 02:30:00,3.927,,-3.518,,110.041,,1.955,,,5.206,,0.0089999999999999,,2.488,,0.024,,,3.197,,,,,,4
2010-03-03 02:31:00,3.219,,-3.05,,96.895,,1.983,,,5.216,,0.005,,2.59,,0.014,,,3.263,,,,,,4
2010-03-03 02:32:00,4.202,,-3.694,,115.578,,2.118,,,5.198,,-0.002,,2.572,,-0.01,,,3.346,,,,,,4
2010-03-03 02:33:00,4.271,,-2.896,,114.008,,2.328,,,5.183,,0.008,,2.45,,0.02,,,3.4,,,,,,4
2010-03-03 02:34:00,4.286,,-2.841,,116.667,,2.395,,,5.185,,0.0,,2.612,,-0.002,,,3.511,,,,,,4
2010-03-03 02:35:00,3.75,,-10.29,,111.204,,2.545,,,5.183,,-0.031,,2.594,,-0.078,,,3.607,,,,,,4
2010-03-03 02:36:00,4.444,,-1.685,,115.17,,2.735,,,5.153,,-0.003,,2.548,,-0.008,,,3.612,,,,,,4
2010-03-03 02:37:00,3.461,,-2.351,,105.425,,2.767,,,5.141,,0.001,,2.276,,0.0,,,3.593,,,,,,4
2010-03-03 02:38:00,3.301,,-1.481,,99.72000000000001,,2.717,,,5.144,,0.006,,4.32,,0.02,,,3.541,,,,,,4
2010-03-03 02:39:00,3.834,,-2.885,,105.135,,2.664,,,5.134,,0.005,,2.87,,0.014,,,3.527,,,,,,4
2010-03-03 02:40:00,3.503,,-3.595,,100.537,,2.608,,,5.114,,-0.008,,2.462,,-0.028,,,3.518,,,,,,4
2010-03-03 02:41:00,3.856,,-1.338,,109.456,,2.564,,,5.13,,-0.006,,2.704,,-0.02,,,3.491,,,,,,4
2010-03-03 02:42:00,3.498,,-0.7379999999999999,,102.818,,2.496,,,5.13,,0.008,,2.764,,0.024,,,3.432,,,,,,4
2010-03-03 02:43:00,4.298,,-4.306,,116.119,,2.426,,,5.107,,-0.006,,2.786,,-0.016,,,3.422,,,,,,4
2010-03-03 02:44:00,3.865,,-0.8319999999999999,,106.779,,2.392,,,5.097,,0.007,,2.324,,0.0179999999999999,,,3.42,,,,,,4
2010-03-03 02:45:00,4.214,,-2.34,,113.976,,2.406,,,5.103,,-0.008,,2.644,,-0.024,,,3.476,,,,,,4
2010-03-03 02:46:00,4.666,,-2.186,,122.258,,2.395,,,5.086,,0.0089999999999999,,2.566,,0.024,,,3.453,,,,,,4
2010-03-03 02:47:00,4.665,,0.066,,122.35,,2.381,,,5.105,,0.006,,2.546,,0.016,,,3.44,,,,,,4
2010-03-03 02:48:00,4.229,,-8.792,,115.586,,2.388,,,5.084,,-0.042,,2.974,,-0.114,,,3.442,,,,,,4
2010-03-03 02:49:00,3.847,,0.2859999999999999,,104.614,,2.446,,,5.1,,0.008,,2.576,,0.0219999999999999,,,3.462,,,,,,4
2010-03-03 02:50:00,4.522,,-0.661,,117.8,,2.52,,,5.107,,0.006,,2.63,,0.016,,,3.49,,,,,,4
2010-03-03 02:51:00,4.594,,-5.335,,122.54,,2.6,,,5.096,,-0.021,,2.884,,-0.0759999999999999,,,3.516,,,,,,4
2010-03-03 02:52:00,3.527,,-4.636,,99.89,,2.698,,,5.082,,-0.0149999999999999,,2.692,,-0.04,,,3.548,,,,,,4
2010-03-03 02:53:00,1.183,,0.192,,66.788,,2.757,,,5.077,,0.004,,2.938,,0.01,,,3.522,,,,,,4
2010-03-03 02:54:00,3.896,,0.28,,108.932,,2.773,,,5.087,,0.006,,2.642,,0.016,,,3.512,,,,,,4
2010-03-03 02:55:00,3.908,,-3.171,,109.661,,2.826,,,5.081,,-0.004,,2.972,,-0.0179999999999999,,,3.516,,,,,,4
2010-03-03 02:56:00,4.266,,-1.839,,116.53,,2.811,,,5.087,,-0.001,,2.738,,0.004,,,3.521,,,,,,4
2010-03-03 02:57:00,4.253,,-2.841,,116.284,,2.655,,,5.071,,-0.017,,2.948,,-0.0719999999999999,,,3.501,,,,,,4
2010-03-03 02:58:00,4.645,,-1.272,,122.08,,2.46,,,5.076,,0.003,,2.594,,0.008,,,3.553,,,,,,4
2010-03-03 02:59:00,2.966,,-2.643,,94.6,,2.273,,,5.073,,-0.008,,2.86,,-0.028,,,3.564,,,,,,4
2010-03-03 03:00:00,4.66,,-1.338,,119.901,,2.175,,,5.096,,0.007,,2.452,,0.016,,,3.598,,,,,,4
2010-03-03 03:01:00,4.267,,-2.836,,117.31,,2.057,,,5.087,,0.008,,2.714,,0.0219999999999999,,,3.614,,,,,,4
2010-03-03 03:02:00,3.038,,-2.296,,96.303,,1.99,,,5.105,,-0.0089999999999999,,2.744,,-0.0299999999999999,,,3.666,,,,,,4
2010-03-03 03:03:00,3.916,,-1.333,,105.142,,2.055,,,5.115,,-0.0149999999999999,,1.968,,-0.0359999999999999,,,3.677,,,,,,4
2010-03-03 03:04:00,4.567,,-2.582,,122.089,,2.052,,,5.113,,-0.007,,2.8,,-0.0219999999999999,,,3.664,,,,,,4
2010-03-03 03:05:00,4.235,,-5.93,,115.942,,2.041,,,5.123,,0.0089999999999999,,2.81,,0.028,,,3.691,,,,,,4
2010-03-03 03:06:00,3.459,,-3.777,,98.23,,2.022,,,5.115,,0.001,,2.84,,0.002,,,3.703,,,,,,4
2010-03-03 03:07:00,4.304,,-6.205,,111.193,,2.063,,,5.105,,-0.006,,2.65,,-0.024,,,3.774,,,,,,4
2010-03-03 03:08:00,1.502,,-0.133,,78.19799999999998,,2.215,,,5.119,,0.008,,1.8,,0.0179999999999999,,,3.85,,,,,,4
2010-03-03 03:09:00,3.5,,0.253,,104.845,,2.262,,,5.11,,0.008,,2.438,,0.0179999999999999,,,3.872,,,,,,4
2010-03-03 03:10:00,2.906,,-0.2039999999999999,,98.766,,2.375,,,5.105,,0.007,,2.456,,0.0179999999999999,,,3.943,,,,,,4
2010-03-03 03:11:00,4.211,,-1.256,,116.011,,2.509,,,5.116,,0.007,,2.608,,0.02,,,3.988,,,,,,4
2010-03-03 03:12:00,2.217,,-3.166,,83.56399999999998,,2.672,,,5.143,,-0.02,,3.104,,-0.0599999999999999,,,4.009,,,,,,4
2010-03-03 03:13:00,4.241,,-1.173,,116.287,,2.704,,,5.12,,-0.0089999999999999,,2.518,,-0.0179999999999999,,,4.012,,,,,,4
