measured_on,ac_current__319,ac_current__669,ac_power__315,ac_power__665,ac_voltage__318,ac_voltage__668,ambient_temp__320,ambient_temp__670,ambient_temp_f__17,das_temp__325,dc_pos_current__317,dc_pos_current__667,dc_pos_voltage__316,dc_pos_voltage__666,dc_power__314,dc_power__664,intsolirrad__16,inverter_temp__673,module_temp_1__321,module_temp_1__671,module_temp_2__672,module_temp_f__18,poa_irradiance__663,wind_speed_mph__19,system_id
2010-03-31 19:14:00,4.987,,0.1759999999999999,,122.163,,9.721,,,13.453,0.007,,2.396,,0.016,,,,12.069,,,,,,4
2010-03-31 19:15:00,4.986,,0.253,,122.073,,9.74,,,13.438,0.007,,2.32,,0.016,,,,12.039,,,,,,4
2010-03-31 19:16:00,4.975,,-0.05,,122.078,,9.834,,,13.404,0.0089999999999999,,2.446,,0.02,,,,11.961,,,,,,4
2010-03-31 19:17:00,4.986,,-0.116,,122.094,,9.725,,,13.353,0.007,,2.414,,0.016,,,,11.887,,,,,,4
2010-03-31 19:18:00,4.978,,0.3019999999999999,,122.137,,9.555,,,13.311,0.007,,2.372,,0.016,,,,11.762,,,,,,4
2010-03-31 19:19:00,4.981,,0.1809999999999999,,122.141,,9.526,,,13.258,0.006,,2.07,,0.012,,,,11.674,,,,,,4
2010-03-31 19:20:00,4.983,,0.1479999999999999,,122.122,,9.454,,,13.216,0.008,,2.348,,0.0179999999999999,,,,11.565,,,,,,4
2010-03-31 19:21:00,4.981,,0.192,,122.148,,9.286,,,13.205,0.006,,2.294,,0.014,,,,11.514,,,,,,4
2010-03-31 19:22:00,4.982,,0.225,,122.09,,9.143,,,13.158,0.006,,1.83,,0.012,,,,11.442,,,,,,4
2010-03-31 19:23:00,4.985,,-0.232,,122.094,,9.036,,,13.123,0.0089999999999999,,2.452,,0.0219999999999999,,,,11.371,,,,,,4
2010-03-31 19:24:00,4.988,,0.154,,122.143,,8.968999999999998,,,13.083,0.007,,2.254,,0.016,,,,11.296,,,,,,4
2010-03-31 19:25:00,4.986,,0.104,,122.164,,8.973,,,13.04,0.007,,2.038,,0.016,,,,11.273,,,,,,4
2010-03-31 19:26:00,4.99,,-0.133,,122.21,,8.958999999999998,,,12.991,0.007,,2.284,,0.016,,,,11.234,,,,,,4
2010-03-31 19:27:00,4.983,,0.121,,122.152,,8.854,,,12.946,0.006,,2.252,,0.014,,,,11.173,,,,,,4
2010-03-31 19:28:00,4.983,,0.121,,122.137,,8.871,,,12.879,0.008,,2.168,,0.0179999999999999,,,,11.161,,,,,,4
2010-03-31 19:29:00,4.989,,0.258,,122.182,,8.887,,,12.828,0.006,,2.052,,0.014,,,,11.155,,,,,,4
2010-03-31 19:30:00,4.988,,0.154,,122.098,,8.929,,,12.787,0.007,,2.152,,0.014,,,,11.162,,,,,,4
2010-03-31 19:31:00,4.981,,0.214,,122.139,,8.989,,,12.76,0.007,,2.194,,0.016,,,,11.23,,,,,,4
2010-03-31 19:32:00,4.983,,-0.0719999999999999,,122.211,,8.979,,,12.699,0.006,,1.924,,0.012,,,,11.219,,,,,,4
2010-03-31 19:33:00,4.987,,0.264,,122.242,,8.856999999999998,,,12.701,0.008,,2.27,,0.0179999999999999,,,,11.237,,,,,,4
2010-03-31 19:34:00,4.987,,0.033,,122.243,,8.867,,,12.671,0.007,,2.068,,0.014,,,,11.248,,,,,,4
2010-03-31 19:35:00,4.992,,0.0599999999999999,,122.264,,8.948,,,12.614,0.008,,2.272,,0.0179999999999999,,,,11.253,,,,,,4
2010-03-31 19:36:00,4.985,,0.22,,122.224,,9.053,,,12.578,0.006,,2.162,,0.014,,,,11.226,,,,,,4
2010-03-31 19:37:00,4.99,,0.187,,122.272,,9.147,,,12.553,0.007,,2.068,,0.016,,,,11.186,,,,,,4
2010-03-31 19:38:00,4.992,,0.126,,122.306,,8.881999999999998,,,12.498,0.007,,2.24,,0.016,,,,11.113,,,,,,4
2010-03-31 19:39:00,4.992,,0.099,,122.322,,8.711999999999998,,,12.462,0.007,,1.836,,0.012,,,,11.1,,,,,,4
2010-03-31 19:40:00,4.991,,0.104,,122.307,,8.865999999999998,,,12.395,0.007,,2.29,,0.014,,,,11.076,,,,,,4
2010-03-31 19:41:00,4.985,,-0.127,,122.263,,8.977,,,12.351,0.008,,2.242,,0.0179999999999999,,,,11.019,,,,,,4
2010-03-31 19:42:00,4.992,,0.0599999999999999,,122.318,,9.01,,,12.343,0.005,,2.086,,0.01,,,,10.946,,,,,,4
2010-03-31 19:43:00,4.999,,-0.11,,122.4,,8.920999999999998,,,12.315,0.007,,1.962,,0.012,,,,10.865,,,,,,4
2010-03-31 19:44:00,4.997,,0.203,,122.403,,9.069,,,12.24,0.006,,2.164,,0.014,,,,10.8,,,,,,4
2010-03-31 19:45:00,4.991,,-0.2099999999999999,,122.336,,9.188,,,12.254,0.007,,1.882,,0.014,,,,10.717,,,,,,4
2010-03-31 19:46:00,4.994,,0.154,,122.358,,9.327,,,12.204,0.007,,2.258,,0.016,,,,10.623,,,,,,4
2010-03-31 19:47:00,4.994,,0.0769999999999999,,122.323,,9.327,,,12.137,0.0089999999999999,,2.176,,0.0179999999999999,,,,10.539,,,,,,4
2010-03-31 19:48:00,4.992,,0.1479999999999999,,122.375,,9.312,,,12.102,0.007,,2.198,,0.016,,,,10.451,,,,,,4
2010-03-31 19:49:00,4.991,,0.165,,122.266,,9.269,,,12.069,0.006,,1.876,,0.012,,,,10.391,,,,,,4
2010-03-31 19:50:00,4.987,,0.0929999999999999,,122.302,,9.232,,,12.032,0.006,,2.112,,0.014,,,,10.37,,,,,,4
2010-03-31 19:51:00,4.986,,-0.193,,122.291,,9.2,,,11.993,0.007,,2.118,,0.016,,,,10.323,,,,,,4
2010-03-31 19:52:00,4.99,,0.22,,122.338,,8.652,,,11.986,0.007,,2.05,,0.016,,,,10.199,,,,,,4
2010-03-31 19:53:00,4.998,,0.0709999999999999,,122.362,,8.467,,,11.952,0.006,,2.016,,0.014,,,,10.191,,,,,,4
2010-03-31 19:54:00,4.998,,0.0879999999999999,,122.39,,8.554999999999998,,,11.885,0.006,,2.034,,0.014,,,,10.105,,,,,,4
2010-03-31 19:55:00,4.994,,0.1429999999999999,,122.373,,8.576,,,11.852,0.007,,1.8,,0.012,,,,10.079,,,,,,4
2010-03-31 19:56:00,4.994,,0.005,,122.408,,8.534,,,11.834,0.007,,2.134,,0.014,,,,10.083,,,,,,4
2010-03-31 19:57:00,4.996,,-0.105,,122.432,,8.432,,,11.827,0.0089999999999999,,2.23,,0.02,,,,10.062,,,,,,4
2010-03-31 19:58:00,4.997,,0.0879999999999999,,122.411,,8.410999999999998,,,11.767,0.007,,1.972,,0.014,,,,10.08,,,,,,4
2010-03-31 19:59:00,4.996,,0.0769999999999999,,122.426,,8.369,,,11.72,0.007,,1.992,,0.014,,,,10.063,,,,,,4
2010-03-31 20:00:00,4.995,,-0.039,,122.493,,8.327999999999998,,,11.665,0.006,,1.98,,0.012,,,,10.023,,,,,,4
2010-03-31 20:01:00,4.994,,0.005,,122.577,,8.262,,,11.669,0.007,,2.028,,0.014,,,,10.049,,,,,,4
2010-03-31 20:02:00,5.005,,0.154,,122.581,,8.168,,,11.632,0.006,,2.11,,0.012,,,,10.044,,,,,,4
2010-03-31 20:03:00,5.003,,0.269,,122.522,,8.070999999999998,,,11.618,0.008,,2.13,,0.016,,,,9.998,,,,,,4
2010-03-31 20:04:00,5.005,,0.115,,122.558,,7.907,,,11.578,0.006,,2.082,,0.012,,,,9.962,,,,,,4
2010-03-31 20:05:00,5.005,,0.126,,122.509,,7.835,,,11.588,0.0089999999999999,,2.02,,0.0179999999999999,,,,9.952,,,,,,4
2010-03-31 20:06:00,4.998,,0.0219999999999999,,122.48,,7.793999999999999,,,11.549,0.008,,1.954,,0.016,,,,9.974,,,,,,4
2010-03-31 20:07:00,5.003,,0.0879999999999999,,122.588,,7.863,,,11.494,0.0089999999999999,,2.026,,0.0179999999999999,,,,10.0,,,,,,4
2010-03-31 20:08:00,5.007,,0.11,,122.637,,7.838,,,11.473,0.008,,2.088,,0.016,,,,9.997000000000002,,,,,,4
2010-03-31 20:09:00,5.01,,-0.006,,122.63,,7.801999999999999,,,11.475,0.008,,2.146,,0.016,,,,10.033,,,,,,4
2010-03-31 20:10:00,5.002,,0.0769999999999999,,122.571,,7.756,,,11.483,0.007,,2.18,,0.016,,,,10.086,,,,,,4
2010-03-31 20:11:00,5.004,,0.126,,122.593,,7.736,,,11.481,0.008,,2.344,,0.0179999999999999,,,,10.146,,,,,,4
2010-03-31 20:12:00,5.003,,0.0109999999999999,,122.642,,7.852,,,11.437,0.007,,2.082,,0.016,,,,10.151,,,,,,4
2010-03-31 20:13:00,5.008,,0.104,,122.51,,7.868,,,11.4,0.008,,1.96,,0.014,,,,10.172,,,,,,4
2010-03-31 20:14:00,5.002,,0.126,,122.536,,7.899,,,11.379,0.005,,1.95,,0.012,,,,10.141,,,,,,4
2010-03-31 20:15:00,5.006,,0.049,,122.647,,7.961,,,11.345,0.006,,1.968,,0.012,,,,10.135,,,,,,4
2010-03-31 20:16:00,5.006,,0.066,,122.604,,7.94,,,11.33,0.0089999999999999,,2.074,,0.0179999999999999,,,,10.14,,,,,,4
2010-03-31 20:17:00,5.012,,0.066,,122.744,,7.928,,,11.299,0.006,,2.022,,0.012,,,,10.157,,,,,,4
2010-03-31 20:18:00,5.004,,-0.028,,122.625,,7.83,,,11.301,0.008,,2.01,,0.016,,,,10.164,,,,,,4
2010-03-31 20:19:00,5.012,,0.0439999999999999,,122.712,,7.780999999999999,,,11.276,0.007,,2.086,,0.014,,,,10.185,,,,,,4
2010-03-31 20:20:00,5.007,,0.0769999999999999,,122.702,,7.748999999999999,,,11.244,0.008,,1.87,,0.016,,,,10.16,,,,,,4
2010-03-31 20:21:00,5.012,,0.0929999999999999,,122.724,,7.827,,,11.229,0.008,,1.834,,0.014,,,,10.155,,,,,,4
2010-03-31 20:22:00,5.017,,0.0,,122.792,,7.706,,,11.178,0.008,,2.1,,0.016,,,,10.127,,,,,,4
2010-03-31 20:23:00,5.017,,0.1759999999999999,,122.802,,7.503999999999999,,,11.133,0.008,,2.034,,0.016,,,,10.114,,,,,,4
2010-03-31 20:24:00,5.014,,-0.0109999999999999,,122.793,,7.485,,,11.146,0.007,,2.212,,0.016,,,,10.127,,,,,,4
2010-03-31 20:25:00,5.017,,0.016,,122.859,,7.58,,,11.121,0.006,,2.074,,0.012,,,,10.095,,,,,,4
2010-03-31 20:26:00,5.022,,0.1809999999999999,,122.916,,7.599,,,11.108,0.006,,2.124,,0.012,,,,10.003,,,,,,4
2010-03-31 20:27:00,5.022,,0.132,,122.911,,7.723,,,11.067,0.006,,2.094,,0.014,,,,9.99,,,,,,4
2010-03-31 20:28:00,5.014,,0.005,,122.863,,8.093,,,11.048,0.007,,1.812,,0.012,,,,9.992,,,,,,4
2010-03-31 20:29:00,5.016,,0.1759999999999999,,122.899,,8.115999999999998,,,11.072,0.007,,1.866,,0.012,,,,9.946,,,,,,4
2010-03-31 20:30:00,5.018,,0.0929999999999999,,122.882,,7.955,,,11.017,0.007,,1.812,,0.012,,,,9.934,,,,,,4
2010-03-31 20:31:00,5.017,,0.066,,122.885,,7.745,,,11.01,0.007,,1.978,,0.014,,,,9.877,,,,,,4
2010-03-31 20:32:00,5.031,,0.154,,122.918,,7.654,,,11.011,0.008,,2.106,,0.016,,,,9.745,,,,,,4
2010-03-31 20:33:00,5.017,,0.0879999999999999,,122.956,,7.598,,,10.971,0.006,,1.918,,0.01,,,,9.686000000000002,,,,,,4
2010-03-31 20:34:00,5.023,,0.126,,122.978,,7.62,,,10.924,0.008,,1.89,,0.014,,,,9.64,,,,,,4
2010-03-31 20:35:00,5.023,,0.0879999999999999,,122.975,,7.622,,,10.934,0.008,,1.942,,0.016,,,,9.561000000000002,,,,,,4
2010-03-31 20:36:00,5.025,,0.11,,122.977,,7.604,,,10.891,0.006,,2.1,,0.012,,,,9.542,,,,,,4
2010-03-31 20:37:00,5.026,,0.0709999999999999,,123.056,,7.55,,,10.895,0.008,,1.938,,0.016,,,,9.5,,,,,,4
2010-03-31 20:38:00,5.026,,0.1429999999999999,,123.07,,7.468,,,10.89,0.0089999999999999,,1.926,,0.0179999999999999,,,,9.413,,,,,,4
2010-03-31 20:39:00,5.019,,0.082,,123.063,,7.355,,,10.857,0.007,,1.834,,0.012,,,,9.382,,,,,,4
2010-03-31 20:40:00,5.028,,0.165,,123.031,,7.328,,,10.872,0.008,,2.004,,0.016,,,,9.424,,,,,,4
2010-03-31 20:41:00,5.031,,0.1479999999999999,,123.014,,7.306,,,10.83,0.007,,2.156,,0.014,,,,9.418,,,,,,4
2010-03-31 20:42:00,5.024,,0.055,,123.033,,7.283,,,10.893,0.007,,1.86,,0.012,,,,9.388000000000002,,,,,,4
2010-03-31 20:43:00,5.027,,0.11,,123.063,,7.348,,,10.867,0.008,,1.962,,0.016,,,,9.362,,,,,,4
2010-03-31 20:44:00,5.034,,0.0769999999999999,,123.125,,7.471,,,10.851,0.008,,1.774,,0.014,,,,9.367,,,,,,4
2010-03-31 20:45:00,5.036,,0.066,,123.202,,7.522,,,10.869,0.006,,1.708,,0.01,,,,9.396,,,,,,4
2010-03-31 20:46:00,5.038,,0.121,,123.231,,7.401,,,10.85,0.005,,2.022,,0.01,,,,9.426,,,,,,4
2010-03-31 20:47:00,5.032,,0.11,,123.2,,7.437,,,10.963,0.008,,2.068,,0.016,,,,9.507,,,,,,4
2010-03-31 20:48:00,5.031,,0.258,,123.199,,7.71,,,10.947,0.007,,2.004,,0.014,,,,9.593,,,,,,4
2010-03-31 20:49:00,5.029,,0.0219999999999999,,123.177,,7.974,,,11.062,0.007,,2.044,,0.014,,,,9.643,,,,,,4
2010-03-31 20:50:00,5.029,,0.066,,123.225,,8.228,,,10.995,0.008,,1.974,,0.014,,,,9.686000000000002,,,,,,4
2010-03-31 20:51:00,5.036,,0.049,,123.226,,8.233,,,11.043,0.0089999999999999,,1.974,,0.016,,,,9.707,,,,,,4
2010-03-31 20:52:00,5.031,,0.055,,123.272,,8.308,,,11.022,0.008,,2.08,,0.0179999999999999,,,,9.735,,,,,,4
2010-03-31 20:53:00,5.037,,0.231,,123.24,,8.252,,,11.043,0.0089999999999999,,1.86,,0.016,,,,9.726,,,,,,4
2010-03-31 20:54:00,5.03,,0.066,,123.21,,8.156,,,10.965,0.006,,1.842,,0.012,,,,9.708,,,,,,4
2010-03-31 20:55:00,5.035,,0.187,,123.293,,8.167,,,10.921,0.007,,2.046,,0.014,,,,9.685,,,,,,4
2010-03-31 20:56:00,5.031,,0.1479999999999999,,123.253,,8.076,,,10.869,0.006,,2.112,,0.012,,,,9.567,,,,,,4
2010-03-31 20:57:00,5.037,,0.005,,123.294,,7.981,,,10.96,0.005,,2.176,,0.012,,,,9.427,,,,,,4
2010-03-31 20:58:00,5.03,,0.126,,123.31,,7.868,,,11.032,0.0089999999999999,,1.786,,0.016,,,,9.294,,,,,,4
2010-03-31 20:59:00,5.039,,0.198,,123.317,,7.748,,,10.972,0.0089999999999999,,1.744,,0.016,,,,9.177,,,,,,4
2010-03-31 21:00:00,5.054,,0.154,,123.518,,7.671999999999999,,,10.912,0.008,,1.948,,0.016,,,,9.074,,,,,,4
2010-03-31 21:01:00,5.036,,0.17,,123.264,,7.667,,,10.978,0.008,,2.124,,0.016,,,,9.06,,,,,,4
2010-03-31 21:02:00,5.023,,0.0599999999999999,,122.99,,7.626,,,10.99,0.007,,1.998,,0.014,,,,9.067,,,,,,4
2010-03-31 21:03:00,5.02,,0.1479999999999999,,122.957,,7.533,,,10.978,0.006,,2.228,,0.014,,,,9.078,,,,,,4
2010-03-31 21:04:00,5.026,,0.165,,123.005,,7.402,,,10.99,0.008,,2.158,,0.016,,,,9.052,,,,,,4
2010-03-31 21:05:00,5.019,,0.066,,122.994,,7.296999999999999,,,10.955,0.007,,1.962,,0.014,,,,8.968999999999998,,,,,,4
2010-03-31 21:06:00,5.02,,0.027,,122.929,,7.228,,,10.946,0.007,,1.95,,0.014,,,,8.941,,,,,,4
2010-03-31 21:07:00,5.018,,0.132,,123.031,,7.175,,,11.032,0.007,,1.914,,0.014,,,,8.941,,,,,,4
2010-03-31 21:08:00,5.025,,0.0709999999999999,,122.977,,7.155,,,11.058,0.008,,2.04,,0.0179999999999999,,,,8.948,,,,,,4
2010-03-31 21:09:00,5.024,,0.0,,123.026,,7.18,,,11.083,0.008,,2.116,,0.016,,,,8.923999999999998,,,,,,4
2010-03-31 21:10:00,5.029,,0.033,,123.038,,7.196,,,11.125,0.008,,2.128,,0.0179999999999999,,,,8.915,,,,,,4
2010-03-31 21:11:00,5.025,,0.137,,123.036,,7.261999999999999,,,11.131,0.006,,2.046,,0.012,,,,8.887,,,,,,4
2010-03-31 21:12:00,5.024,,0.214,,123.054,,7.341999999999999,,,11.086,0.008,,1.962,,0.016,,,,8.907,,,,,,4
2010-03-31 21:13:00,5.024,,0.0439999999999999,,123.047,,7.407,,,11.079,0.008,,1.962,,0.016,,,,8.923,,,,,,4
2010-03-31 21:14:00,5.02,,0.0599999999999999,,123.063,,7.394999999999999,,,11.21,0.0089999999999999,,2.198,,0.02,,,,8.910999999999998,,,,,,4
2010-03-31 21:15:00,5.03,,0.3459999999999999,,123.11,,7.347,,,11.279,0.008,,2.038,,0.016,,,,8.885,,,,,,4
2010-03-31 21:16:00,5.023,,0.0109999999999999,,123.101,,7.312999999999999,,,11.267,0.007,,2.266,,0.0179999999999999,,,,8.938,,,,,,4
2010-03-31 21:17:00,5.025,,0.137,,123.176,,7.306,,,11.288,0.005,,1.906,,0.01,,,,8.973,,,,,,4
2010-03-31 21:18:00,5.042,,0.0379999999999999,,123.228,,7.332,,,11.305,0.008,,2.13,,0.0179999999999999,,,,9.018,,,,,,4
2010-03-31 21:19:00,5.035,,0.0879999999999999,,123.278,,7.458,,,11.329,0.008,,1.74,,0.014,,,,9.031,,,,,,4
2010-03-31 21:20:00,5.037,,0.1429999999999999,,123.248,,7.442999999999999,,,11.378,0.007,,1.966,,0.014,,,,8.987999999999998,,,,,,4
2010-03-31 21:21:00,5.038,,0.132,,123.325,,7.530999999999999,,,11.339,0.008,,2.074,,0.016,,,,8.994,,,,,,4
2010-03-31 21:22:00,5.035,,0.0929999999999999,,123.294,,7.633,,,11.448,0.008,,1.888,,0.014,,,,8.997999999999998,,,,,,4
2010-03-31 21:23:00,5.035,,0.121,,123.376,,7.78,,,11.433,0.008,,1.908,,0.016,,,,8.965,,,,,,4
2010-03-31 21:24:00,5.039,,0.1759999999999999,,123.37,,7.783,,,11.447,0.007,,2.24,,0.016,,,,8.99,,,,,,4
2010-03-31 21:25:00,5.045,,0.0709999999999999,,123.438,,7.787,,,11.461,0.007,,1.948,,0.014,,,,9.006,,,,,,4
2010-03-31 21:26:00,5.04,,0.099,,123.461,,7.804999999999999,,,11.501,0.005,,2.194,,0.012,,,,9.027,,,,,,4
2010-03-31 21:27:00,5.044,,0.126,,123.416,,7.745,,,11.645,0.006,,2.13,,0.012,,,,8.987999999999998,,,,,,4
2010-03-31 21:28:00,5.051,,0.121,,123.426,,7.812999999999999,,,11.582,0.006,,2.26,,0.014,,,,8.974999999999998,,,,,,4
2010-03-31 21:29:00,5.045,,0.137,,123.474,,7.909,,,11.718,0.0089999999999999,,1.99,,0.0179999999999999,,,,9.002,,,,,,4
2010-03-31 21:30:00,5.051,,0.154,,123.514,,7.708,,,11.58,0.008,,2.18,,0.016,,,,8.909,,,,,,4
2010-03-31 21:31:00,5.046,,0.17,,123.5,,7.691,,,11.62,0.007,,2.044,,0.014,,,,8.933,,,,,,4
2010-03-31 21:32:00,5.044,,0.0879999999999999,,123.47,,7.622,,,11.772,0.008,,1.912,,0.016,,,,8.907999999999998,,,,,,4
2010-03-31 21:33:00,5.044,,0.121,,123.484,,7.5,,,11.923,0.0089999999999999,,2.204,,0.02,,,,8.867,,,,,,4
2010-03-31 21:34:00,5.047,,0.187,,123.549,,7.55,,,11.852,0.008,,2.128,,0.0179999999999999,,,,8.8,,,,,,4
2010-03-31 21:35:00,5.023,,0.11,,123.126,,7.663999999999999,,,12.004,0.008,,2.086,,0.016,,,,8.695,,,,,,4
2010-03-31 21:36:00,4.998,,0.0379999999999999,,122.233,,7.771,,,12.257,0.008,,1.852,,0.016,,,,8.564999999999998,,,,,,4
2010-03-31 21:37:00,5.001,,0.132,,122.337,,7.779,,,12.155,0.007,,2.212,,0.016,,,,8.448,,,,,,4
2010-03-31 21:38:00,4.996,,0.0379999999999999,,122.335,,7.833999999999999,,,12.454,0.007,,2.004,,0.014,,,,8.423,,,,,,4
2010-03-31 21:39:00,5.0,,0.0879999999999999,,122.293,,7.915,,,12.878,0.0089999999999999,,2.064,,0.0179999999999999,,,,8.37,,,,,,4
2010-03-31 21:40:00,5.001,,0.099,,122.325,,7.966,,,12.545,0.007,,2.052,,0.014,,,,8.346999999999998,,,,,,4
2010-03-31 21:41:00,4.998,,0.126,,122.346,,7.996,,,12.886,0.01,,1.992,,0.02,,,,8.282999999999998,,,,,,4
2010-03-31 21:42:00,5.003,,0.066,,122.401,,7.86,,,12.971,0.008,,1.954,,0.016,,,,8.242,,,,,,4
2010-03-31 21:43:00,5.0,,0.0879999999999999,,122.418,,7.660999999999999,,,13.497,0.008,,2.02,,0.016,,,,8.250999999999998,,,,,,4
2010-03-31 21:44:00,4.994,,0.0769999999999999,,122.44,,7.493,,,13.295,0.008,,2.088,,0.016,,,,8.277,,,,,,4
2010-03-31 21:45:00,5.002,,0.121,,122.478,,7.456,,,12.841,0.008,,2.116,,0.016,,,,8.326,,,,,,4
2010-03-31 21:46:00,5.001,,-0.006,,122.439,,7.545,,,13.208,0.007,,2.112,,0.014,,,,8.313,,,,,,4
2010-03-31 21:47:00,5.008,,0.099,,122.459,,7.505,,,13.585,0.007,,2.206,,0.014,,,,8.297,,,,,,4
2010-03-31 21:48:00,5.008,,0.1479999999999999,,122.483,,7.458,,,13.654,0.007,,2.146,,0.016,,,,8.346,,,,,,4
2010-03-31 21:49:00,5.004,,0.0599999999999999,,122.507,,7.522999999999999,,,14.331,0.007,,2.01,,0.014,,,,8.418,,,,,,4
2010-03-31 21:50:00,5.005,,0.033,,122.524,,7.631,,,14.409,0.007,,2.112,,0.016,,,,8.543,,,,,,4
2010-03-31 21:51:00,5.002,,0.198,,122.509,,7.562999999999999,,,14.132,0.008,,2.118,,0.016,,,,8.532999999999998,,,,,,4
2010-03-31 21:52:00,5.01,,0.1479999999999999,,122.562,,7.413,,,14.939,0.007,,1.89,,0.014,,,,8.57,,,,,,4
2010-03-31 21:53:00,5.011,,0.115,,122.579,,7.378,,,16.681,0.005,,2.098,,0.01,,,,8.558,,,,,,4
2010-03-31 21:54:00,5.006,,0.055,,122.605,,7.397999999999999,,,17.487,0.008,,2.296,,0.02,,,,8.564999999999998,,,,,,4
2010-03-31 21:55:00,5.013,,0.33,,122.576,,7.546999999999999,,,17.484,0.005,,1.906,,0.01,,,,8.583999999999998,,,,,,4
2010-03-31 21:56:00,5.012,,0.126,,122.632,,7.586999999999998,,,21.368,0.008,,2.092,,0.016,,,,8.535999999999998,,,,,,4
2010-03-31 21:57:00,5.016,,-0.006,,122.685,,7.633,,,22.248,0.008,,2.158,,0.0179999999999999,,,,8.47,,,,,,4
2010-03-31 21:58:00,5.01,,0.132,,122.686,,7.634,,,18.25,0.007,,2.094,,0.014,,,,8.465999999999998,,,,,,4
2010-03-31 21:59:00,5.009,,-0.0219999999999999,,122.696,,7.62,,,20.316,0.007,,2.18,,0.016,,,,8.476,,,,,,4
2010-03-31 22:00:00,5.015,,0.0599999999999999,,122.794,,7.668999999999999,,,19.4,0.008,,2.156,,0.016,,,,8.448,,,,,,4
2010-03-31 22:01:00,5.019,,0.033,,122.851,,7.716,,,22.581,0.008,,1.924,,0.016,,,,8.401,,,,,,4
2010-03-31 22:02:00,5.014,,0.137,,122.865,,7.687,,,26.774,0.007,,2.212,,0.014,,,,8.332,,,,,,4
2010-03-31 22:03:00,5.016,,0.055,,122.852,,7.599999999999999,,,31.658,0.0089999999999999,,2.414,,0.02,,,,8.268,,,,,,4
2010-03-31 22:04:00,5.014,,0.0709999999999999,,122.823,,7.501,,,30.372,0.008,,1.972,,0.016,,,,8.227,,,,,,4
2010-03-31 22:05:00,5.021,,0.1429999999999999,,122.886,,7.46,,,27.737,0.007,,2.242,,0.016,,,,8.198,,,,,,4
2010-03-31 22:06:00,5.022,,0.082,,122.932,,7.476,,,27.151,0.008,,2.004,,0.016,,,,8.240999999999998,,,,,,4
2010-03-31 22:07:00,5.021,,0.033,,122.911,,7.469,,,28.891,0.008,,2.422,,0.02,,,,8.213,,,,,,4
2010-03-31 22:08:00,5.017,,0.099,,122.902,,7.516,,,30.632,0.008,,2.336,,0.0179999999999999,,,,8.24,,,,,,4
2010-03-31 22:09:00,5.026,,0.0769999999999999,,122.968,,7.659,,,29.818,0.006,,2.294,,0.014,,,,8.207,,,,,,4
2010-03-31 22:10:00,5.022,,0.165,,123.011,,7.687999999999999,,,28.756,0.008,,2.146,,0.016,,,,8.137,,,,,,4
2010-03-31 22:11:00,5.02,,0.082,,123.05,,7.695999999999999,,,26.824,0.0089999999999999,,2.29,,0.02,,,,8.122999999999998,,,,,,4
2010-03-31 22:12:00,5.023,,-0.017,,122.991,,7.759,,,27.476,0.007,,2.162,,0.016,,,,8.115,,,,,,4
2010-03-31 22:13:00,5.024,,0.0769999999999999,,123.079,,7.793999999999999,,,28.702,0.007,,2.234,,0.016,,,,8.166,,,,,,4
2010-03-31 22:14:00,4.993,,0.1429999999999999,,122.342,,7.841,,,29.489,0.008,,2.264,,0.02,,,,8.31,,,,,,4
2010-03-31 22:15:00,4.993,,0.055,,122.21,,7.69,,,29.748,0.007,,2.056,,0.014,,,,8.353,,,,,,4
2010-03-31 22:16:00,4.993,,0.0379999999999999,,122.2,,7.698,,,30.262,0.008,,2.242,,0.0179999999999999,,,,8.417,,,,,,4
2010-03-31 22:17:00,4.992,,0.0929999999999999,,122.211,,7.777999999999999,,,29.112,0.006,,2.534,,0.014,,,,8.468,,,,,,4
2010-03-31 22:18:00,4.984,,0.1479999999999999,,121.981,,7.687999999999999,,,28.245,0.0089999999999999,,2.23,,0.02,,,,8.434,,,,,,4
2010-03-31 22:19:00,5.001,,0.225,,122.513,,7.642,,,26.909,0.005,,2.206,,0.012,,,,8.442,,,,,,4
2010-03-31 22:20:00,5.029,,0.0109999999999999,,123.251,,7.642,,,27.046,0.007,,2.156,,0.016,,,,8.386,,,,,,4
2010-03-31 22:21:00,5.033,,0.0219999999999999,,123.314,,7.667,,,25.894,0.007,,2.252,,0.016,,,,8.422,,,,,,4
2010-03-31 22:22:00,5.034,,0.1429999999999999,,123.29,,7.530999999999999,,,25.109,0.007,,2.246,,0.014,,,,8.396,,,,,,4
2010-03-31 22:23:00,5.034,,0.0769999999999999,,123.246,,7.348,,,25.922,0.007,,2.088,,0.014,,,,8.348,,,,,,4
2010-03-31 22:24:00,5.039,,0.132,,123.268,,7.348,,,25.538,0.007,,2.41,,0.0179999999999999,,,,8.32,,,,,,4
2010-03-31 22:25:00,5.035,,0.033,,123.24,,7.444,,,24.492,0.008,,1.996,,0.016,,,,8.352,,,,,,4
2010-03-31 22:26:00,5.034,,0.066,,123.23,,7.421,,,25.041,0.008,,2.118,,0.0179999999999999,,,,8.34,,,,,,4
2010-03-31 22:27:00,5.042,,0.0439999999999999,,123.313,,7.394999999999999,,,24.821,0.007,,2.258,,0.014,,,,8.407,,,,,,4
2010-03-31 22:28:00,5.035,,0.187,,123.299,,7.519,,,25.334,0.007,,2.33,,0.016,,,,8.435,,,,,,4
