measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,battery_pack_voltage__1363,biased_module_3_10_mv__1209,biased_module_3_11_mv__1210,biased_module_3_12_mv__1211,biased_module_3_13_mv__1212,biased_module_3_14_mv__1213,biased_module_3_15_mv__1214,biased_module_3_16_mv__1215,biased_module_3_4_mv__1203,biased_module_3_5_mv__1204,biased_module_3_6_mv__1205,biased_module_3_7_mv__1206,biased_module_3_8_mv__1207,biased_module_3_9_mv__1208,biased_module_voltage__1202,control_module_voltage__1371,das_battery_voltage__1369,das_temp__1368,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,dcdc_1_voltage__1364,dcdc_2_voltage__1365,dcdc_exhaust_temp__1367,hviv_load_temp_1__1191,hviv_load_temp_2__1192,hviv_load_temp_3__1193,interior_temp__1366,module_temp_1__321,program_codeset__1373,resistor_box_3_temp__1370,unbiased_module_3_1_mv__1199,unbiased_module_3_2_mv__1200,unbiased_module_3_3_mv__1201,unbiased_module_temp_3_1__1195,unbiased_module_temp_3_2__1196,unbiased_module_temp_3_3__1197,vcm_above_threshold__1372,system_id
2010-05-24 14:57:00,6.165,625.687,123.184,15.894,,,,,,,,,,,,,,,,,,,28.461,2.54,261.964,665.292,,,,,,,,33.793,,,,,,,,,,4
2010-05-24 14:58:00,6.149,621.398,123.197,16.236,,,,,,,,,,,,,,,,,,,29.072,2.526,262.698,663.454,,,,,,,,33.992,,,,,,,,,,4
2010-05-24 14:59:00,6.136,620.308,123.185,15.978,,,,,,,,,,,,,,,,,,,28.168,2.49,265.268,660.558,,,,,,,,33.65,,,,,,,,,,4
2010-05-24 15:00:00,6.119,614.268,123.213,16.103,,,,,,,,,,,,,,,,,,,27.931,2.483,264.532,656.952,,,,,,,,33.524,,,,,,,,,,4
2010-05-24 15:01:00,6.107,611.229,123.217,16.202,,,,,,,,,,,,,,,,,,,27.603,2.468,265.028,654.148,,,,,,,,33.035,,,,,,,,,,4
2010-05-24 15:02:00,6.098,609.011,123.197,15.94,,,,,,,,,,,,,,,,,,,28.076,2.467,264.442,652.318,,,,,,,,32.899,,,,,,,,,,4
2010-05-24 15:03:00,6.081,608.267,123.084,16.193,,,,,,,,,,,,,,,,,,,28.592,2.449,264.43,647.656,,,,,,,,33.601,,,,,,,,,,4
2010-05-24 15:04:00,6.061,603.203,123.111,16.559,,,,,,,,,,,,,,,,,,,28.269,2.457,261.922,643.558,,,,,,,,33.923,,,,,,,,,,4
2010-05-24 15:05:00,6.037,600.604,123.056,16.622,,,,,,,,,,,,,,,,,,,28.439,2.447,261.508,639.906,,,,,,,,33.957,,,,,,,,,,4
2010-05-24 15:06:00,6.016,597.224,123.085,16.603,,,,,,,,,,,,,,,,,,,28.136,2.397,265.622,636.572,,,,,,,,33.921,,,,,,,,,,4
2010-05-24 15:07:00,5.987,588.503,123.103,16.415,,,,,,,,,,,,,,,,,,,28.245,2.339,269.288,629.914,,,,,,,,33.437,,,,,,,,,,4
2010-05-24 15:08:00,5.975,588.052,123.101,16.092,,,,,,,,,,,,,,,,,,,28.262,2.407,261.088,628.41,,,,,,,,33.48,,,,,,,,,,4
2010-05-24 15:09:00,5.96,585.629,123.2,16.184,,,,,,,,,,,,,,,,,,,28.46,2.41,259.184,624.726,,,,,,,,33.704,,,,,,,,,,4
2010-05-24 15:10:00,5.94,585.591,123.374,16.196,,,,,,,,,,,,,,,,,,,28.159,2.394,260.508,623.5,,,,,,,,33.588,,,,,,,,,,4
2010-05-24 15:11:00,5.973,586.984,123.315,16.27,,,,,,,,,,,,,,,,,,,28.017,2.367,265.202,627.714,,,,,,,,33.048,,,,,,,,,,4
2010-05-24 15:12:00,5.11,275.698,122.529,16.023,,,,,,,,,,,,,,,,,,,28.451,1.173,257.212,301.954,,,,,,,,31.903,,,,,,,,,,4
2010-05-24 15:13:00,5.86,553.274,123.095,15.563,,,,,,,,,,,,,,,,,,,27.975,2.288,258.742,592.338,,,,,,,,31.201,,,,,,,,,,4
2010-05-24 15:14:00,5.918,574.74,123.172,15.734,,,,,,,,,,,,,,,,,,,27.802,2.346,262.894,616.748,,,,,,,,31.626,,,,,,,,,,4
2010-05-24 15:15:00,5.912,575.505,123.205,15.555,,,,,,,,,,,,,,,,,,,28.126,2.299,267.484,614.97,,,,,,,,31.188,,,,,,,,,,4
2010-05-24 15:16:00,5.597,392.434,122.788,15.379,,,,,,,,,,,,,,,,,,,28.785,1.597,267.294,425.59,,,,,,,,30.749,,,,,,,,,,4
2010-05-24 15:17:00,5.178,283.257,122.466,15.363,,,,,,,,,,,,,,,,,,,28.798,1.157,268.054,309.392,,,,,,,,29.61,,,,,,,,,,4
2010-05-24 15:18:00,5.928,575.841,123.198,15.671,,,,,,,,,,,,,,,,,,,28.313,2.289,268.546,614.188,,,,,,,,30.257,,,,,,,,,,4
2010-05-24 15:19:00,5.696,443.007,122.929,15.591,,,,,,,,,,,,,,,,,,,27.559,1.772,268.766,476.694,,,,,,,,30.551,,,,,,,,,,4
2010-05-24 15:20:00,4.907,73.53499999999998,122.194,15.576,,,,,,,,,,,,,,,,,,,28.069,0.3439999999999999,267.018,91.49,,,,,,,,29.074,,,,,,,,,,4
2010-05-24 15:21:00,4.893,67.683,122.084,15.293,,,,,,,,,,,,,,,,,,,28.349,0.323,263.674,85.04999999999998,,,,,,,,27.794,,,,,,,,,,4
2010-05-24 15:22:00,5.766,519.79,123.071,15.408,,,,,,,,,,,,,,,,,,,28.227,2.072,267.252,553.986,,,,,,,,27.926,,,,,,,,,,4
2010-05-24 15:23:00,5.944,580.339,123.311,15.909,,,,,,,,,,,,,,,,,,,27.373,2.303,269.104,619.688,,,,,,,,29.288,,,,,,,,,,4
2010-05-24 15:24:00,5.868,566.641,123.269,16.134,,,,,,,,,,,,,,,,,,,27.174,2.238,270.024,604.378,,,,,,,,29.925,,,,,,,,,,4
2010-05-24 15:25:00,5.777,547.868,123.163,16.441,,,,,,,,,,,,,,,,,,,28.042,2.18,269.342,587.102,,,,,,,,30.57,,,,,,,,,,4
2010-05-24 15:26:00,5.764,545.869,123.015,16.54,,,,,,,,,,,,,,,,,,,28.322,2.188,266.932,584.042,,,,,,,,30.541,,,,,,,,,,4
2010-05-24 15:27:00,5.717,535.134,123.124,16.313,,,,,,,,,,,,,,,,,,,28.178,2.134,268.12,572.184,,,,,,,,30.907,,,,,,,,,,4
2010-05-24 15:28:00,5.668,528.621,123.088,16.171,,,,,,,,,,,,,,,,,,,28.088,2.08,271.044,563.78,,,,,,,,31.095,,,,,,,,,,4
2010-05-24 15:29:00,5.657,524.553,123.014,16.485,,,,,,,,,,,,,,,,,,,27.958,2.085,268.628,560.028,,,,,,,,31.286,,,,,,,,,,4
2010-05-24 15:30:00,5.654,522.328,123.027,16.658,,,,,,,,,,,,,,,,,,,28.406,2.09,267.18,558.436,,,,,,,,31.318,,,,,,,,,,4
2010-05-24 15:31:00,5.631,519.851,122.992,16.012,,,,,,,,,,,,,,,,,,,28.044,2.071,268.63,556.356,,,,,,,,30.759,,,,,,,,,,4
2010-05-24 15:32:00,5.615,514.351,122.992,15.974,,,,,,,,,,,,,,,,,,,27.989,2.051,269.222,552.018,,,,,,,,30.916,,,,,,,,,,4
2010-05-24 15:33:00,5.6,512.821,122.986,16.132,,,,,,,,,,,,,,,,,,,27.996,2.058,265.892,547.086,,,,,,,,30.815,,,,,,,,,,4
2010-05-24 15:34:00,5.597,508.356,123.002,16.145,,,,,,,,,,,,,,,,,,,27.783,2.066,263.972,545.278,,,,,,,,30.272,,,,,,,,,,4
2010-05-24 15:35:00,5.596,510.938,123.012,16.206,,,,,,,,,,,,,,,,,,,27.473,2.0,272.874,545.598,,,,,,,,30.479,,,,,,,,,,4
2010-05-24 15:36:00,5.483,483.064,123.033,16.376,,,,,,,,,,,,,,,,,,,27.39,1.901,271.56,516.55,,,,,,,,30.854,,,,,,,,,,4
2010-05-24 15:37:00,5.535,496.756,123.095,16.544,,,,,,,,,,,,,,,,,,,27.438,1.966,270.674,532.084,,,,,,,,31.248,,,,,,,,,,4
2010-05-24 15:38:00,5.512,496.211,123.079,16.602,,,,,,,,,,,,,,,,,,,27.188,1.989,265.514,528.01,,,,,,,,31.235,,,,,,,,,,4
2010-05-24 15:39:00,5.503,491.575,123.035,16.549,,,,,,,,,,,,,,,,,,,27.316,1.953,268.702,524.826,,,,,,,,31.197,,,,,,,,,,4
2010-05-24 15:40:00,5.484,484.198,123.141,16.673,,,,,,,,,,,,,,,,,,,27.75,1.953,266.126,519.624,,,,,,,,31.443,,,,,,,,,,4
2010-05-24 15:41:00,5.461,483.169,123.058,16.622,,,,,,,,,,,,,,,,,,,27.365,1.931,266.166,514.01,,,,,,,,31.578,,,,,,,,,,4
2010-05-24 15:42:00,5.444,477.806,123.065,16.303,,,,,,,,,,,,,,,,,,,27.803,1.927,265.376,511.318,,,,,,,,31.48,,,,,,,,,,4
2010-05-24 15:43:00,5.43,473.127,123.073,16.556,,,,,,,,,,,,,,,,,,,28.319,1.915,264.55,506.612,,,,,,,,31.668,,,,,,,,,,4
2010-05-24 15:44:00,5.415,470.512,123.057,16.656,,,,,,,,,,,,,,,,,,,28.069,1.885,267.078,503.376,,,,,,,,31.35,,,,,,,,,,4
2010-05-24 15:45:00,5.4,463.993,123.045,16.515,,,,,,,,,,,,,,,,,,,27.302,1.834,271.596,497.934,,,,,,,,31.112,,,,,,,,,,4
2010-05-24 15:46:00,5.38,460.954,123.092,16.236,,,,,,,,,,,,,,,,,,,27.273,1.817,272.086,494.27,,,,,,,,30.889,,,,,,,,,,4
2010-05-24 15:47:00,5.373,459.804,123.086,16.169,,,,,,,,,,,,,,,,,,,28.241,1.827,269.72,492.788,,,,,,,,30.503,,,,,,,,,,4
2010-05-24 15:48:00,5.36,455.625,122.986,16.246,,,,,,,,,,,,,,,,,,,28.908,1.818,268.862,488.742,,,,,,,,30.814,,,,,,,,,,4
2010-05-24 15:49:00,5.334,452.113,123.015,16.413,,,,,,,,,,,,,,,,,,,28.763,1.812,266.464,482.744,,,,,,,,30.993,,,,,,,,,,4
2010-05-24 15:50:00,5.324,446.591,123.052,16.49,,,,,,,,,,,,,,,,,,,28.607,1.771,270.65,479.308,,,,,,,,30.676,,,,,,,,,,4
2010-05-24 15:51:00,5.31,444.559,122.959,16.076,,,,,,,,,,,,,,,,,,,28.28,1.79,265.896,476.074,,,,,,,,30.389,,,,,,,,,,4
2010-05-24 15:52:00,5.293,439.159,122.947,15.914,,,,,,,,,,,,,,,,,,,28.067,1.784,265.388,473.406,,,,,,,,30.179,,,,,,,,,,4
2010-05-24 15:53:00,5.287,438.063,123.049,15.872,,,,,,,,,,,,,,,,,,,27.66,1.747,269.164,470.074,,,,,,,,29.814,,,,,,,,,,4
2010-05-24 15:54:00,5.283,433.483,123.102,15.933,,,,,,,,,,,,,,,,,,,27.96,1.721,270.75,465.862,,,,,,,,30.222,,,,,,,,,,4
2010-05-24 15:55:00,5.252,430.658,123.117,16.189,,,,,,,,,,,,,,,,,,,27.843,1.733,265.964,460.94,,,,,,,,30.438,,,,,,,,,,4
2010-05-24 15:56:00,5.235,422.802,123.091,15.958,,,,,,,,,,,,,,,,,,,28.029,1.686,269.864,455.018,,,,,,,,30.09,,,,,,,,,,4
2010-05-24 15:57:00,5.216,422.301,122.962,15.912,,,,,,,,,,,,,,,,,,,28.359,1.683,267.978,451.002,,,,,,,,30.103,,,,,,,,,,4
2010-05-24 15:58:00,5.206,418.216,123.002,15.766,,,,,,,,,,,,,,,,,,,28.661,1.684,266.202,448.286,,,,,,,,30.055,,,,,,,,,,4
2010-05-24 15:59:00,5.184,411.907,122.959,15.776,,,,,,,,,,,,,,,,,,,28.276,1.682,262.904,442.236,,,,,,,,30.026,,,,,,,,,,4
2010-05-24 16:00:00,5.161,407.15,123.065,15.657,,,,,,,,,,,,,,,,,,,28.256,1.676,260.168,436.006,,,,,,,,29.905,,,,,,,,,,4
2010-05-24 16:01:00,5.138,404.045,123.028,15.762,,,,,,,,,,,,,,,,,,,27.899,1.663,260.034,432.396,,,,,,,,29.997,,,,,,,,,,4
2010-05-24 16:02:00,5.147,401.573,122.986,16.025,,,,,,,,,,,,,,,,,,,28.153,1.633,264.47,431.902,,,,,,,,30.124,,,,,,,,,,4
2010-05-24 16:03:00,5.144,401.733,123.045,16.041,,,,,,,,,,,,,,,,,,,28.194,1.603,268.044,429.744,,,,,,,,30.117,,,,,,,,,,4
2010-05-24 16:04:00,5.137,396.613,123.022,16.011,,,,,,,,,,,,,,,,,,,28.364,1.584,268.834,425.744,,,,,,,,30.068,,,,,,,,,,4
2010-05-24 16:05:00,5.12,391.185,123.015,16.032,,,,,,,,,,,,,,,,,,,28.501,1.584,265.266,420.09,,,,,,,,30.197,,,,,,,,,,4
2010-05-24 16:06:00,5.099,386.984,122.962,15.983,,,,,,,,,,,,,,,,,,,28.363,1.561,265.572,414.608,,,,,,,,30.121,,,,,,,,,,4
2010-05-24 16:07:00,5.084,381.528,122.992,15.841,,,,,,,,,,,,,,,,,,,28.089,1.548,264.926,410.03,,,,,,,,30.188,,,,,,,,,,4
2010-05-24 16:08:00,5.073,377.603,122.989,16.13,,,,,,,,,,,,,,,,,,,28.583,1.527,265.83,405.86,,,,,,,,30.129,,,,,,,,,,4
2010-05-24 16:09:00,5.08,373.716,122.895,16.048,,,,,,,,,,,,,,,,,,,27.948,1.475,272.502,401.882,,,,,,,,30.149,,,,,,,,,,4
2010-05-24 16:10:00,5.06,368.954,122.853,16.155,,,,,,,,,,,,,,,,,,,28.227,1.459,272.682,397.93,,,,,,,,30.238,,,,,,,,,,4
2010-05-24 16:11:00,5.044,366.284,122.886,16.14,,,,,,,,,,,,,,,,,,,28.7,1.477,266.872,394.134,,,,,,,,30.233,,,,,,,,,,4
2010-05-24 16:12:00,5.015,356.589,122.88,15.986,,,,,,,,,,,,,,,,,,,28.436,1.464,261.978,383.552,,,,,,,,30.091,,,,,,,,,,4
2010-05-24 16:13:00,5.008,353.682,122.898,15.936,,,,,,,,,,,,,,,,,,,29.344,1.462,261.318,381.982,,,,,,,,30.238,,,,,,,,,,4
2010-05-24 16:14:00,5.001,351.59,122.891,15.958,,,,,,,,,,,,,,,,,,,29.038,1.42,267.51,379.942,,,,,,,,30.151,,,,,,,,,,4
2010-05-24 16:15:00,4.991,345.716,122.897,16.105,26.21408,,,,,,,,,,,,,,,0.04070093,13.02309,21.34066,28.881,1.403,266.21,373.41,24.10569,24.16572,22.02376,,,,21.24885,30.292,1.0,18.83596,,,,,,,0.0,4
2010-05-24 16:16:00,4.979,340.089,122.925,16.147,,,,,,,,,,,,,,,,,,,29.183,1.4,263.57,368.872,,,,,,,,30.313,,,,,,,,,,4
2010-05-24 16:17:00,4.972,338.553,122.882,16.021,,,,,,,,,,,,,,,,,,,29.257,1.378,265.43,365.64,,,,,,,,30.241,,,,,,,,,,4
2010-05-24 16:18:00,4.962,333.285,122.87,15.833,,,,,,,,,,,,,,,,,,,29.192,1.36,265.25,360.762,,,,,,,,30.085,,,,,,,,,,4
2010-05-24 16:19:00,4.957,328.704,122.849,15.815,,,,,,,,,,,,,,,,,,,29.166,1.343,264.714,355.574,,,,,,,,30.205,,,,,,,,,,4
2010-05-24 16:20:00,4.926,325.417,122.867,15.902,,,,,,,,,,,,,,,,,,,28.967,1.344,261.204,351.078,,,,,,,,30.089,,,,,,,,,,4
2010-05-24 16:21:00,4.963,323.634,122.876,15.667,,,,,,,,,,,,,,,,,,,28.739,1.311,266.92,349.834,,,,,,,,29.874,,,,,,,,,,4
2010-05-24 16:22:00,4.965,318.508,122.854,15.652,,,,,,,,,,,,,,,,,,,28.083,1.282,270.192,346.286,,,,,,,,29.743,,,,,,,,,,4
2010-05-24 16:23:00,4.939,315.954,122.9,15.597,,,,,,,,,,,,,,,,,,,28.645,1.271,267.996,340.586,,,,,,,,29.662,,,,,,,,,,4
2010-05-24 16:24:00,4.929,310.856,122.935,15.532,,,,,,,,,,,,,,,,,,,28.501,1.245,269.81,335.802,,,,,,,,29.74,,,,,,,,,,4
2010-05-24 16:25:00,4.925,304.888,122.925,15.555,,,,,,,,,,,,,,,,,,,28.692,1.208,274.03,331.044,,,,,,,,29.957,,,,,,,,,,4
2010-05-24 16:26:00,4.931,302.289,122.809,15.844,,,,,,,,,,,,,,,,,,,29.394,1.215,269.692,327.712,,,,,,,,30.119,,,,,,,,,,4
2010-05-24 16:27:00,4.913,296.277,122.781,15.974,,,,,,,,,,,,,,,,,,,29.276,1.194,269.97,322.226,,,,,,,,30.155,,,,,,,,,,4
2010-05-24 16:28:00,4.904,291.389,122.813,15.97,,,,,,,,,,,,,,,,,,,29.82,1.166,271.81,316.92,,,,,,,,30.133,,,,,,,,,,4
2010-05-24 16:29:00,4.907,286.808,122.866,16.037,,,,,,,,,,,,,,,,,,,29.991,1.171,267.592,313.24,,,,,,,,30.075,,,,,,,,,,4
2010-05-24 16:30:00,4.896,282.888,122.845,16.108,,,,,,,,,,,,,,,,,,,30.001,1.156,266.632,308.33,,,,,,,,30.042,,,,,,,,,,4
2010-05-24 16:31:00,4.893,278.176,122.888,16.261,,,,,,,,,,,,,,,,,,,29.995,1.129,269.434,304.186,,,,,,,,30.125,,,,,,,,,,4
2010-05-24 16:32:00,4.874,252.289,122.705,16.463,,,,,,,,,,,,,,,,,,,29.999,1.024,271.064,277.61,,,,,,,,30.083,,,,,,,,,,4
2010-05-24 16:33:00,4.837,250.907,122.713,16.463,,,,,,,,,,,,,,,,,,,29.766,1.035,265.752,274.964,,,,,,,,29.733,,,,,,,,,,4
2010-05-24 16:34:00,4.866,267.512,122.826,16.284,,,,,,,,,,,,,,,,,,,30.028,1.08,269.576,291.254,,,,,,,,29.741,,,,,,,,,,4
2010-05-24 16:35:00,4.856,260.437,122.928,16.048,,,,,,,,,,,,,,,,,,,29.542,1.066,269.258,286.978,,,,,,,,29.589,,,,,,,,,,4
2010-05-24 16:36:00,4.847,259.738,122.821,15.976,,,,,,,,,,,,,,,,,,,29.369,1.039,272.692,283.366,,,,,,,,29.516,,,,,,,,,,4
2010-05-24 16:37:00,4.853,255.703,122.908,15.962,,,,,,,,,,,,,,,,,,,29.606,1.014,274.618,278.338,,,,,,,,29.477,,,,,,,,,,4
2010-05-24 16:38:00,4.846,251.199,122.942,15.824,,,,,,,,,,,,,,,,,,,29.781,1.017,270.584,275.222,,,,,,,,29.33,,,,,,,,,,4
2010-05-24 16:39:00,4.834,245.501,122.835,15.835,,,,,,,,,,,,,,,,,,,29.815,1.005,270.158,271.49,,,,,,,,29.445,,,,,,,,,,4
2010-05-24 16:40:00,4.825,243.673,122.84,16.021,,,,,,,,,,,,,,,,,,,30.022,0.993,269.542,267.532,,,,,,,,29.443,,,,,,,,,,4
2010-05-24 16:41:00,4.822,239.632,122.829,15.971,,,,,,,,,,,,,,,,,,,29.964,0.985,266.196,262.128,,,,,,,,29.419,,,,,,,,,,4
2010-05-24 16:42:00,4.815,233.643,122.819,16.104,,,,,,,,,,,,,,,,,,,29.673,0.971,264.8,257.052,,,,,,,,29.301,,,,,,,,,,4
2010-05-24 16:43:00,4.81,230.35,122.828,15.928,,,,,,,,,,,,,,,,,,,30.164,0.944,268.526,253.484,,,,,,,,28.845,,,,,,,,,,4
2010-05-24 16:44:00,4.801,226.893,122.823,15.797,,,,,,,,,,,,,,,,,,,30.126,0.928,269.248,249.918,,,,,,,,28.713,,,,,,,,,,4
2010-05-24 16:45:00,4.792,221.377,122.828,16.142,,,,,,,,,,,,,,,,,,,30.256,0.899,272.734,245.266,,,,,,,,28.717,,,,,,,,,,4
2010-05-24 16:46:00,4.784,218.855,122.831,16.432,,,,,,,,,,,,,,,,,,,30.198,0.905,266.43,241.024,,,,,,,,28.792,,,,,,,,,,4
2010-05-24 16:47:00,4.787,214.814,122.763,16.557,,,,,,,,,,,,,,,,,,,29.747,0.895,263.858,236.256,,,,,,,,28.639,,,,,,,,,,4
2010-05-24 16:48:00,4.792,209.749,122.737,16.338,,,,,,,,,,,,,,,,,,,29.546,0.872,266.434,232.288,,,,,,,,28.262,,,,,,,,,,4
2010-05-24 16:49:00,4.781,205.422,122.705,16.324,,,,,,,,,,,,,,,,,,,30.082,0.8379999999999999,271.908,227.738,,,,,,,,28.144,,,,,,,,,,4
2010-05-24 16:50:00,4.779,200.858,122.79,16.212,,,,,,,,,,,,,,,,,,,30.0,0.8359999999999999,267.4,223.602,,,,,,,,28.038,,,,,,,,,,4
2010-05-24 16:51:00,4.775,196.746,122.87,15.931,,,,,,,,,,,,,,,,,,,30.199,0.8309999999999998,264.068,219.366,,,,,,,,28.082,,,,,,,,,,4
2010-05-24 16:52:00,4.774,192.677,122.812,16.057,,,,,,,,,,,,,,,,,,,30.098,0.809,265.832,215.148,,,,,,,,28.093,,,,,,,,,,4
2010-05-24 16:53:00,4.776,187.337,122.807,15.94,,,,,,,,,,,,,,,,,,,29.932,0.786,268.906,211.272,,,,,,,,27.813,,,,,,,,,,4
2010-05-24 16:54:00,4.768,186.313,122.793,16.097,,,,,,,,,,,,,,,,,,,30.256,0.771,267.43,206.314,,,,,,,,27.77,,,,,,,,,,4
2010-05-24 16:55:00,4.774,181.743,122.879,16.189,,,,,,,,,,,,,,,,,,,30.355,0.7429999999999999,272.478,202.39,,,,,,,,27.662,,,,,,,,,,4
2010-05-24 16:56:00,4.767,177.196,122.851,16.024,,,,,,,,,,,,,,,,,,,30.341,0.7439999999999999,265.932,197.924,,,,,,,,27.495,,,,,,,,,,4
2010-05-24 16:57:00,4.771,174.355,122.849,15.949,,,,,,,,,,,,,,,,,,,30.412,0.7219999999999999,269.342,194.542,,,,,,,,27.592,,,,,,,,,,4
2010-05-24 16:58:00,4.777,169.246,122.81,16.135,,,,,,,,,,,,,,,,,,,30.138,0.7049999999999998,269.614,190.102,,,,,,,,27.632,,,,,,,,,,4
2010-05-24 16:59:00,4.781,162.86,122.814,16.187,,,,,,,,,,,,,,,,,,,29.971,0.671,274.874,184.376,,,,,,,,27.494,,,,,,,,,,4
2010-05-24 17:00:00,4.79,160.311,122.986,16.072,,,,,,,,,,,,,,,,,,,29.918,0.667,271.448,181.06,,,,,,,,27.366,,,,,,,,,,4
2010-05-24 17:01:00,4.795,157.283,123.095,16.218,,,,,,,,,,,,,,,,,,,29.995,0.666,266.01,177.148,,,,,,,,27.366,,,,,,,,,,4
2010-05-24 17:02:00,4.8,152.802,123.141,15.936,,,,,,,,,,,,,,,,,,,30.088,0.64,270.344,173.02,,,,,,,,27.265,,,,,,,,,,4
2010-05-24 17:03:00,4.803,147.984,123.237,15.939,,,,,,,,,,,,,,,,,,,30.258,0.621,272.706,169.272,,,,,,,,27.25,,,,,,,,,,4
2010-05-24 17:04:00,4.79,145.138,122.878,15.855,,,,,,,,,,,,,,,,,,,30.197,0.6069999999999999,272.116,165.266,,,,,,,,27.139,,,,,,,,,,4
2010-05-24 17:05:00,4.771,141.703,122.456,15.996,,,,,,,,,,,,,,,,,,,29.854,0.5989999999999999,269.608,161.458,,,,,,,,27.097,,,,,,,,,,4
2010-05-24 17:06:00,4.773,135.972,122.469,16.103,,,,,,,,,,,,,,,,,,,29.981,0.5949999999999999,262.344,156.202,,,,,,,,27.032,,,,,,,,,,4
2010-05-24 17:07:00,4.768,132.663,122.513,16.124,,,,,,,,,,,,,,,,,,,30.027,0.5839999999999999,258.934,151.16,,,,,,,,27.076,,,,,,,,,,4
2010-05-24 17:08:00,4.777,129.459,122.502,16.166,,,,,,,,,,,,,,,,,,,29.895,0.564,261.396,147.47,,,,,,,,27.028,,,,,,,,,,4
2010-05-24 17:09:00,4.791,124.851,122.572,16.243,,,,,,,,,,,,,,,,,,,29.696,0.548,263.752,144.57,,,,,,,,26.994,,,,,,,,,,4
2010-05-24 17:10:00,4.797,121.498,122.477,16.255,,,,,,,,,,,,,,,,,,,29.443,0.535,263.096,140.74,,,,,,,,26.895,,,,,,,,,,4
2010-05-24 17:11:00,4.792,115.613,122.492,16.343,,,,,,,,,,,,,,,,,,,29.785,0.529,254.462,134.682,,,,,,,,26.817,,,,,,,,,,4
2010-05-24 17:12:00,4.809,109.259,122.493,16.0,,,,,,,,,,,,,,,,,,,29.356,0.515,248.344,127.884,,,,,,,,26.696,,,,,,,,,,4
2010-05-24 17:13:00,4.811,105.384,122.501,15.982,,,,,,,,,,,,,,,,,,,29.351,0.501,244.904,122.612,,,,,,,,26.708,,,,,,,,,,4
2010-05-24 17:14:00,4.819,101.073,122.533,15.926,,,,,,,,,,,,,,,,,,,29.449,0.4849999999999999,244.868,118.876,,,,,,,,26.682,,,,,,,,,,4
2010-05-24 17:15:00,4.822,100.913,122.502,15.864,,,,,,,,,,,,,,,,,,,29.369,0.4709999999999999,251.17,118.41,,,,,,,,26.605,,,,,,,,,,4
2010-05-24 17:16:00,4.823,101.877,122.538,15.923,,,,,,,,,,,,,,,,,,,30.097,0.452,260.238,117.55,,,,,,,,26.592,,,,,,,,,,4
2010-05-24 17:17:00,4.824,95.281,122.545,16.007,,,,,,,,,,,,,,,,,,,29.678,0.432,265.88,114.94,,,,,,,,26.541,,,,,,,,,,4
2010-05-24 17:18:00,4.834,93.288,122.521,15.994,,,,,,,,,,,,,,,,,,,29.218,0.4279999999999999,258.55,110.612,,,,,,,,26.5,,,,,,,,,,4
2010-05-24 17:19:00,4.84,88.92799999999998,122.506,16.03,,,,,,,,,,,,,,,,,,,29.192,0.4109999999999999,260.684,107.062,,,,,,,,26.494,,,,,,,,,,4
2010-05-24 17:20:00,4.858,85.994,122.492,16.116,,,,,,,,,,,,,,,,,,,29.367,0.394,263.816,103.966,,,,,,,,26.485,,,,,,,,,,4
2010-05-24 17:21:00,4.863,82.949,122.468,16.028,,,,,,,,,,,,,,,,,,,29.266,0.381,264.9,100.948,,,,,,,,26.51,,,,,,,,,,4
2010-05-24 17:22:00,4.872,79.525,122.508,16.045,,,,,,,,,,,,,,,,,,,29.217,0.374,258.574,96.834,,,,,,,,26.478,,,,,,,,,,4
2010-05-24 17:23:00,4.88,76.70099999999998,122.582,16.116,,,,,,,,,,,,,,,,,,,29.489,0.3629999999999999,260.258,94.47000000000001,,,,,,,,26.436,,,,,,,,,,4
2010-05-24 17:24:00,4.899,72.65999999999998,122.545,16.021,,,,,,,,,,,,,,,,,,,29.88,0.3499999999999999,258.206,90.394,,,,,,,,26.359,,,,,,,,,,4
2010-05-24 17:25:00,4.904,70.034,122.52,16.045,,,,,,,,,,,,,,,,,,,29.907,0.338,258.422,87.37,,,,,,,,26.329,,,,,,,,,,4
2010-05-24 17:26:00,4.915,66.642,122.507,15.911,,,,,,,,,,,,,,,,,,,30.135,0.328,256.342,84.018,,,,,,,,26.283,,,,,,,,,,4
2010-05-24 17:27:00,4.918,64.837,122.446,15.886,,,,,,,,,,,,,,,,,,,30.085,0.314,259.046,81.432,,,,,,,,26.25,,,,,,,,,,4
2010-05-24 17:28:00,4.93,61.941,122.441,15.752,,,,,,,,,,,,,,,,,,,29.973,0.2959999999999999,263.662,78.134,,,,,,,,26.21,,,,,,,,,,4
2010-05-24 17:29:00,4.942,59.089,122.452,15.886,,,,,,,,,,,,,,,,,,,30.757,0.2879999999999999,263.462,75.94,,,,,,,,26.169,,,,,,,,,,4
2010-05-24 17:30:00,4.96,56.105,122.445,15.948,,,,,,,,,,,,,,,,,,,29.986,0.278,261.846,72.88599999999998,,,,,,,,26.116,,,,,,,,,,4
2010-05-24 17:31:00,4.984,52.169,122.4,15.931,,,,,,,,,,,,,,,,,,,30.39,0.263,261.802,68.756,,,,,,,,26.071,,,,,,,,,,4
